cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.7650364870658181,143.51231924959274,235793.35663491295,NA,38.26385164260864,SCE3,MICE-L
GBMT,3,0.5340642412544283,94.8278685049753,227697.9036398453,NA,73.59925937652588,SCE3,MICE-L
GBMT,4,0.47123808242355725,75.80513756487954,223001.93590928137,NA,156.47355127334595,SCE3,MICE-L
GBMT,5,0.4313549920760697,44.80347505269892,223343.53113642606,NA,152.9098846912384,SCE3,MICE-L
KML3D,2,0.05358365551384505,57.85868788530796,NA,NA,0.4577474594116211,SCE3,MICE-L
KML3D,3,0.26592006832302,81.91748545053088,NA,NA,0.586378812789917,SCE3,MICE-L
KML3D,4,0.31166178703094466,76.8562949881109,NA,NA,0.7292554378509521,SCE3,MICE-L
KML3D,5,0.2603524897046543,61.833883711297915,NA,NA,0.9089977741241455,SCE3,MICE-L
flexmix,2,0.5841872658512607,134.1174206143262,244293.0533098547,NA,0.57529616355896,SCE3,MICE-L
flexmix,3,0.3989666976830036,106.34517411364926,234218.4449665449,NA,1.1266968250274658,SCE3,MICE-L
flexmix,4,0.3104906494232509,74.94575593416546,231975.3311490277,NA,1.3676466941833496,SCE3,MICE-L
flexmix,5,0.2942582358118114,64.99143025225845,228161.91226729946,NA,2.558177947998047,SCE3,MICE-L
