cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
mixAK,2,0.3768948109714667,225.5637086277954,NA,26349.128373621705,26.934595823287964,SCE2,CC
mixAK,3,0.3010285716582979,134.84682521740595,NA,26369.787770738767,35.86876153945923,SCE2,CC
mixAK,4,0.20691774718282793,108.48636015933975,NA,26448.918798704173,45.76636362075806,SCE2,CC
mixAK,5,0.1595837817495164,96.76789525024576,NA,27242.948118039345,55.151100873947144,SCE2,CC
mixAK,2,0.9310523067645936,95.84825507395284,NA,254566.56257475683,185.48739957809448,SCE3,CC
mixAK,3,0.8117968401424273,62.45162366543023,NA,254681.4022524292,257.4068295955658,SCE3,CC
mixAK,4,0.2988598004542339,38.81044254805386,NA,297946.53901868174,332.04246068000793,SCE3,CC
mixAK,5,0.4926539611945716,52.95236668026335,NA,297865.7052640457,408.0385367870331,SCE3,CC
mixAK,2,0.311959048196149,231.61743910935468,NA,27448.86875921655,25.55000352859497,SCE2,MICE-L
mixAK,3,0.29545410545546064,150.00960250283927,NA,27427.99575906418,35.84153175354004,SCE2,MICE-L
mixAK,4,0.23235090025471156,124.4825703985487,NA,27691.106222883067,44.247204303741455,SCE2,MICE-L
mixAK,5,0.20189296348147415,90.175753258899,NA,28279.68737734473,53.93785762786865,SCE2,MICE-L
mixAK,2,0.6964651930405491,147.07432149757614,NA,NA,184.42586374282837,SCE3,MICE-L
mixAK,3,0.6924438343177782,78.11760168127103,NA,NA,257.9741041660309,SCE3,MICE-L
mixAK,4,0.3128958111619557,55.63516443976101,NA,NA,335.8961555957794,SCE3,MICE-L
mixAK,5,0.38979337192174146,43.81511342903233,NA,NA,408.5277690887451,SCE3,MICE-L
mixAK,2,0.4081219365854982,416.9959479423595,NA,19559.64771156366,23.440316438674927,SCE2,LME-F
mixAK,3,0.3043588799031672,256.18738272006334,NA,19524.64835100084,30.190333127975464,SCE2,LME-F
mixAK,4,0.2561028767691815,339.31424909114054,NA,19464.966064097945,37.955297231674194,SCE2,LME-F
mixAK,5,0.22242480360823205,336.476131937163,NA,19488.44012706632,46.03781580924988,SCE2,LME-F
mixAK,2,0.23820008246129623,135.77876705301773,NA,NA,183.2547242641449,SCE3,LME-F
mixAK,3,0.2740839799965186,96.54772165745295,NA,NA,257.7780361175537,SCE3,LME-F
mixAK,4,0.11985015571002028,55.63624104721182,NA,NA,332.6327557563782,SCE3,LME-F
mixAK,5,0.19391174741815656,72.74249371689133,NA,NA,403.2191200256348,SCE3,LME-F
mixAK,2,0.3828608642757915,248.0053072086106,NA,25840.139529418284,23.047815322875977,SCE2,LME-S
mixAK,3,0.2975076133890043,169.43733632823543,NA,25815.6433254827,30.94883894920349,SCE2,LME-S
mixAK,4,0.23252831801667023,142.05497294157436,NA,27067.24068223642,37.76633024215698,SCE2,LME-S
mixAK,5,0.2691475716557582,119.08346653451656,NA,25862.66606709139,45.31711506843567,SCE2,LME-S
mixAK,2,0.3705533596837944,230.8297785908908,NA,26644.848136799596,22.895713090896606,SCE2,MICE-CS
mixAK,3,0.3246937790042532,153.37735951227214,NA,26613.54801478166,29.86667323112488,SCE2,MICE-CS
mixAK,4,0.2646349252806443,117.0541820886346,NA,27612.846541938437,37.943400382995605,SCE2,MICE-CS
mixAK,5,0.2593026546515898,94.1249877948837,NA,27933.02835756436,44.90884304046631,SCE2,MICE-CS
mixAK,2,0.3767003763152236,239.180025217534,NA,26524.71801350919,23.02094030380249,SCE2,eCDF-Copula
mixAK,3,0.3077931931170963,156.4627351742666,NA,26493.76499263069,29.883347511291504,SCE2,eCDF-Copula
mixAK,4,0.3128926066127554,70.61321037040145,NA,28389.667402853953,37.386940002441406,SCE2,eCDF-Copula
mixAK,5,0.20213974659952325,109.85139424847436,NA,27580.932208657712,45.48339200019837,SCE2,eCDF-Copula
mixAK,2,0.8368161098401389,129.19651724561606,NA,NA,183.63377046585083,SCE3,eCDF-Copula
mixAK,3,0.5777508133130145,97.57014143827382,NA,NA,258.5360209941864,SCE3,eCDF-Copula
mixAK,4,0.27872528426661897,58.334283921185154,NA,NA,333.6048655509949,SCE3,eCDF-Copula
mixAK,5,0.46490228661157507,69.83943936319173,NA,NA,406.3158266544342,SCE3,eCDF-Copula
