cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.8739099407598724,131.19963776845563,234661.16774268658,NA,27.685514211654663,SCE3,eCDF-Copula
GBMT,3,0.5606429879442275,112.06820271150467,224997.22212825343,NA,74.51844525337219,SCE3,eCDF-Copula
GBMT,4,0.5037237921426696,66.40777464787574,223906.58715954484,NA,147.37543416023254,SCE3,eCDF-Copula
GBMT,5,0.45265424568756535,50.575806179678786,221956.58352999258,NA,151.01504778862,SCE3,eCDF-Copula
KML3D,2,0.14689557894385413,106.67009422976479,NA,NA,0.4437549114227295,SCE3,eCDF-Copula
KML3D,3,0.28334602702358647,105.95420515762225,NA,NA,0.49634599685668945,SCE3,eCDF-Copula
KML3D,4,0.260883104634563,80.84575821824657,NA,NA,0.5857498645782471,SCE3,eCDF-Copula
KML3D,5,0.11921183250896979,71.51382586444355,NA,NA,0.7077419757843018,SCE3,eCDF-Copula
flexmix,2,0.5689524857243483,119.67292907552097,246886.59378673055,NA,0.42563772201538086,SCE3,eCDF-Copula
flexmix,3,0.39732397209305664,103.91430630426188,234435.7586567452,NA,1.3782460689544678,SCE3,eCDF-Copula
flexmix,4,0.36438767035711506,91.5080748475163,228716.42606822078,NA,2.2852675914764404,SCE3,eCDF-Copula
flexmix,5,0.33955228598580794,80.35912483565683,226205.48187681704,NA,0.8842668533325195,SCE3,eCDF-Copula
