cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.42760940920995777,184.16448153356424,23062.901639862986,NA,37.872663497924805,SCE2,MICE-L
GBMT,3,0.27215656232183516,127.83750398156162,21585.20029425152,NA,103.66314625740051,SCE2,MICE-L
GBMT,4,0.23023844108298824,103.77415835262366,21018.43533100473,NA,182.4480402469635,SCE2,MICE-L
GBMT,5,0.2118563881762965,83.15546755394709,20566.439507804746,NA,430.54999470710754,SCE2,MICE-L
KML3D,2,0.23856109189097963,220.0029578826646,NA,NA,0.22231197357177734,SCE2,MICE-L
KML3D,3,0.26940742594717354,164.38012375621292,NA,NA,0.28798413276672363,SCE2,MICE-L
KML3D,4,0.20265598697312104,127.04398200193741,NA,NA,0.36725473403930664,SCE2,MICE-L
KML3D,5,0.16712334331191558,104.26164621735155,NA,NA,0.6097967624664307,SCE2,MICE-L
flexmix,2,0.4475425330812854,190.93681988974157,24640.59569792905,NA,0.15284132957458496,SCE2,MICE-L
flexmix,3,0.2532227207850403,131.69249897106158,22705.356425535105,NA,0.3751513957977295,SCE2,MICE-L
flexmix,4,0.2241644782539416,118.9956457013826,21966.76715348456,NA,0.5983338356018066,SCE2,MICE-L
flexmix,5,0.17774088416078654,91.64590019553847,21448.14012349696,NA,1.1566321849822998,SCE2,MICE-L
LCMM,2,0.04967378061687687,172.5033522398969,25736.902657525407,NA,11.03956389427185,SCE2,MICE-L
LCMM,3,0.05660127413080911,175.62026594577944,25748.88558661893,NA,31.800041675567627,SCE2,MICE-L
LCMM,4,0.08009812019724162,187.52927224614754,25760.868515713675,NA,52.60547924041748,SCE2,MICE-L
LCMM,5,0.08883535345930893,190.96436641774213,25772.85144480734,NA,202.7466561794281,SCE2,MICE-L
