cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.6471486419183585,259.6624980094016,17076.308117545366,NA,110.80080556869507,SCE2,LME-F
GBMT,3,0.33354209982885674,380.00811861887263,12777.731242399437,NA,55.88609170913696,SCE2,LME-F
GBMT,4,0.353296337012002,269.3174254761612,10261.81047155977,NA,137.45718598365784,SCE2,LME-F
GBMT,5,0.29042762698095265,245.08658104762094,8562.219072586999,NA,156.13148999214172,SCE2,LME-F
KML3D,2,0.22884144797907346,555.3030088516093,NA,NA,0.17920446395874023,SCE2,LME-F
KML3D,3,0.23837742476483026,517.9153901143712,NA,NA,0.22012066841125488,SCE2,LME-F
KML3D,4,0.24128486251466866,513.4466675059405,NA,NA,0.2777891159057617,SCE2,LME-F
KML3D,5,0.307299464758033,470.2930539053997,NA,NA,0.3498494625091553,SCE2,LME-F
flexmix,2,0.3583926046305482,405.27174707795405,20228.23089972209,NA,0.27669835090637207,SCE2,LME-F
flexmix,3,0.30465340374799604,425.0988048122048,14387.190471859947,NA,0.26734113693237305,SCE2,LME-F
flexmix,4,0.27502880973125904,402.95528128191614,11970.886926279805,NA,1.0808238983154297,SCE2,LME-F
flexmix,5,0.2379896257552171,408.6806065474999,10579.860894923213,NA,0.5805022716522217,SCE2,LME-F
LCMM,2,0.47484185797503337,452.1031856677463,13805.854257343852,NA,18.564383029937744,SCE2,LME-F
LCMM,3,0.13192664291309383,470.7928012745385,13726.631169224256,NA,32.68988871574402,SCE2,LME-F
LCMM,4,0.15468186575398846,481.39444638495814,13738.614098316513,NA,70.71270060539246,SCE2,LME-F
LCMM,5,0.33211948489611376,462.2476483618768,13703.684019302364,NA,204.14743304252625,SCE2,LME-F
