cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.9505010199418656,93.45830064171372,244908.6165026251,NA,29.521549463272095,SCE3,CC
GBMT,3,0.7123835150442182,85.53887985539781,237350.8090660491,NA,95.7569785118103,SCE3,CC
GBMT,4,0.6312845326963799,48.64675994739982,235248.98431785975,NA,131.63224697113037,SCE3,CC
GBMT,5,0.5957555586333728,30.783648088186492,234176.33448071405,NA,80.794842004776,SCE3,CC
KML3D,2,0.17085811076141877,61.0258665454305,NA,NA,0.4781155586242676,SCE3,CC
KML3D,3,0.23008035669488314,66.05745198888576,NA,NA,0.5960614681243896,SCE3,CC
KML3D,4,0.19389601206012277,58.804856363230236,NA,NA,0.7145445346832275,SCE3,CC
KML3D,5,0.38102987027603175,54.16924416103284,NA,NA,0.8606820106506348,SCE3,CC
flexmix,2,0.4957916799117842,81.25096311237196,267222.7452962132,NA,0.6525239944458008,SCE3,CC
flexmix,3,0.47231893039645284,63.07155213026119,254096.56592967262,NA,1.5298950672149658,SCE3,CC
flexmix,4,0.3543616637703979,66.91056887191459,248955.2688537648,NA,2.065446138381958,SCE3,CC
flexmix,5,0.3335467141740991,43.35033083407226,245743.38762586477,NA,1.929060459136963,SCE3,CC
