cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.8645622202138717,94.41879564506519,243339.35979989855,NA,28.588414192199707,SCE3,CC
GBMT,3,0.7090028682411614,70.5555201153567,236293.9359299334,NA,79.93633985519409,SCE3,CC
GBMT,4,0.46828229127116555,53.813446679614124,228323.3433103618,NA,115.24028539657593,SCE3,CC
GBMT,5,0.573874562351807,38.195001695247896,232756.0552060437,NA,118.69840836524963,SCE3,CC
KML3D,2,0.23381403686450408,90.80044114684591,NA,NA,0.4107933044433594,SCE3,CC
KML3D,3,0.4259676675461831,73.15569871064504,NA,NA,0.5139968395233154,SCE3,CC
KML3D,4,0.2426925151781745,60.96731288972409,NA,NA,0.6092724800109863,SCE3,CC
KML3D,5,0.15849613113591657,52.76905765118369,NA,NA,0.6917514801025391,SCE3,CC
flexmix,2,0.47480953199289677,82.04829745626581,263809.16753987054,NA,0.7203946113586426,SCE3,CC
flexmix,3,0.512700215569862,62.09507497262465,252088.1676702043,NA,1.8070604801177979,SCE3,CC
flexmix,4,0.31461774260365316,51.60602648274904,244654.27477251636,NA,2.891718864440918,SCE3,CC
flexmix,5,0.3750107405406188,55.92511790822373,243732.9858997784,NA,1.5633130073547363,SCE3,CC
