cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.46112723384756377,204.40825865420467,21548.14382937145,NA,27.01351499557495,SCE2,CC
GBMT,3,0.2581275180581652,148.64804061335428,20136.08567661661,NA,140.67663097381592,SCE2,CC
GBMT,4,0.3233007336577892,114.71958559437888,19338.995964481775,NA,183.03815722465515,SCE2,CC
GBMT,5,0.26305665937941614,104.89468881857638,18958.30812171395,NA,255.45720887184143,SCE2,CC
KML3D,2,0.18342832910139556,266.16590685066757,NA,NA,0.30567336082458496,SCE2,CC
KML3D,3,0.21685636217444013,192.98943607438844,NA,NA,0.255298376083374,SCE2,CC
KML3D,4,0.13694636309258942,151.41439291191816,NA,NA,0.29334259033203125,SCE2,CC
KML3D,5,0.13982506742265144,126.5234424741696,NA,NA,0.3680920600891114,SCE2,CC
flexmix,2,0.38916485139383,210.23965754260203,23517.636851820396,NA,0.4784367084503174,SCE2,CC
flexmix,3,0.2437297345923495,160.03936936049715,21612.423851103697,NA,0.27852320671081543,SCE2,CC
flexmix,4,0.2099817810224927,134.91122553844122,20856.63660900591,NA,0.3742141723632813,SCE2,CC
flexmix,5,0.2099817810224927,134.91122553844122,20856.631580640485,NA,0.5861268043518066,SCE2,CC
LCMM,2,0.11776250487775088,258.0963555893804,25679.519349089,NA,19.817902088165283,SCE2,CC
LCMM,3,0.12122809329292392,258.375479637155,25691.502278182637,NA,37.12384057044983,SCE2,CC
LCMM,4,0.14689557894385413,258.71998923561324,25703.485207276794,NA,59.571532011032104,SCE2,CC
LCMM,5,0.1611604410706809,173.8362555357792,25695.246395463877,NA,221.47087979316711,SCE2,CC
GBMT,2,0.9407515670838522,95.66713777469847,244425.48396673676,NA,26.705005407333378,SCE3,CC
GBMT,3,0.7214609880410369,75.14391231188208,237838.0009657373,NA,66.79815912246704,SCE3,CC
GBMT,4,0.6087095924664538,43.041442685191285,235202.8685409176,NA,70.56532502174377,SCE3,CC
GBMT,5,0.43027235047309387,40.14533397308013,229823.45936253597,NA,121.66357851028442,SCE3,CC
KML3D,2,0.2586881632462427,88.31149193278243,NA,NA,0.4539623260498047,SCE3,CC
KML3D,3,0.16731996736206092,58.54862445051764,NA,NA,0.5833921432495117,SCE3,CC
KML3D,4,0.41197975915696455,60.09597232286732,NA,NA,0.7221419811248779,SCE3,CC
KML3D,5,0.1657450956167296,58.201387907487664,NA,NA,0.7778811454772949,SCE3,CC
flexmix,2,0.7562894409151347,98.49559898547412,261057.79399354305,NA,0.379727840423584,SCE3,CC
flexmix,3,0.5466874474740953,64.43930654615392,249829.482573476,NA,1.302915096282959,SCE3,CC
flexmix,4,0.4418257380401292,53.584785970982246,244179.70166894415,NA,1.3912572860717771,SCE3,CC
flexmix,5,0.33244544975917945,42.79032206825306,244840.73572658832,NA,1.84222149848938,SCE3,CC
GBMT,2,0.4542786479802144,213.36172701424297,22176.789114797917,NA,38.59622001647949,SCE2,MICE-L
GBMT,3,0.28405723012391165,138.32636871256346,20855.316632287944,NA,153.6208040714264,SCE2,MICE-L
GBMT,4,0.30808514620424404,98.50143041874612,20364.267831069083,NA,137.9106378555298,SCE2,MICE-L
GBMT,5,0.24343283289147097,95.68880134124068,19906.95106096511,NA,267.442449092865,SCE2,MICE-L
KML3D,2,0.2793686131506025,250.53093487608663,NA,NA,0.17598271369934082,SCE2,MICE-L
KML3D,3,0.27907728907441104,179.17365814267362,NA,NA,0.2334294319152832,SCE2,MICE-L
KML3D,4,0.23840797653749515,137.72175431591518,NA,NA,0.2752189636230469,SCE2,MICE-L
KML3D,5,0.1953136161590145,112.93137962613994,NA,NA,0.31464171409606934,SCE2,MICE-L
flexmix,2,0.4342183015363836,225.80788468076628,23763.952561870923,NA,0.14040279388427734,SCE2,MICE-L
flexmix,3,0.2859400228273243,138.86155072575116,22058.334434564254,NA,1.5429339408874512,SCE2,MICE-L
flexmix,4,0.2242691312075758,128.18289282642706,21380.623563334073,NA,0.8082044124603271,SCE2,MICE-L
flexmix,5,0.1992801022832448,104.12358504782924,21109.773321734698,NA,0.8408892154693604,SCE2,MICE-L
LCMM,2,0.15073777487699574,223.67108789121,25411.93125296633,NA,18.210245370864868,SCE2,MICE-L
LCMM,3,0.19218784717645507,233.21544013388944,25423.914198691473,NA,33.472275733947754,SCE2,MICE-L
LCMM,4,0.214758872157357,241.1535366563606,25435.89711115496,NA,58.456666707992554,SCE2,MICE-L
LCMM,5,0.28328093871031906,170.04172292472583,25395.097605191957,NA,182.77761554718015,SCE2,MICE-L
GBMT,2,0.7650364870658181,143.51231924959274,235793.35663491295,NA,38.26385164260864,SCE3,MICE-L
GBMT,3,0.5340642412544283,94.8278685049753,227697.9036398453,NA,73.59925937652588,SCE3,MICE-L
GBMT,4,0.4712380824235573,75.80513756487954,223001.93590928137,NA,156.47355127334595,SCE3,MICE-L
GBMT,5,0.4313549920760697,44.80347505269892,223343.53113642609,NA,152.9098846912384,SCE3,MICE-L
KML3D,2,0.05358365551384505,57.85868788530796,NA,NA,0.4577474594116211,SCE3,MICE-L
