cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.36449920080674897,260.7973491971261,19709.985085903707,NA,25.917482376098633,SCE2,eCDF-Copula
GBMT,3,0.27558474739238287,185.16928169197638,17917.586671436573,NA,111.64133787155151,SCE2,eCDF-Copula
GBMT,4,0.2686377018011733,161.9106829876772,17168.476452124956,NA,419.23812913894653,SCE2,eCDF-Copula
GBMT,5,0.21904359852946093,134.02672060180802,16634.663676222695,NA,344.0423831939697,SCE2,eCDF-Copula
KML3D,2,0.16669005628320002,350.87276354579075,NA,NA,0.15986084938049316,SCE2,eCDF-Copula
KML3D,3,0.19274803439438254,252.5228499109124,NA,NA,0.1967477798461914,SCE2,eCDF-Copula
KML3D,4,0.16115409363834846,204.88370782435146,NA,NA,0.2343449592590332,SCE2,eCDF-Copula
KML3D,5,0.1662678478043833,166.13297288660686,NA,NA,0.31082820892333984,SCE2,eCDF-Copula
flexmix,2,0.35247715262216095,264.1292149250039,22141.568720689273,NA,0.12644362449645996,SCE2,eCDF-Copula
flexmix,3,0.23064489028573373,237.0114166423984,19746.058222077867,NA,0.21644854545593262,SCE2,eCDF-Copula
flexmix,4,0.18568294510714758,175.6902959154272,18690.634697880803,NA,0.7686827182769775,SCE2,eCDF-Copula
flexmix,5,0.16455677331717153,147.026995641371,18247.516820085457,NA,0.624748945236206,SCE2,eCDF-Copula
LCMM,2,0.295383057097526,284.19568106939533,23228.946450132582,NA,10.257053852081299,SCE2,eCDF-Copula
LCMM,3,0.13192664291309383,339.6192443905429,23106.160985995957,NA,36.15916657447815,SCE2,eCDF-Copula
LCMM,4,0.14307789160418938,342.91930036316785,23118.143915091186,NA,131.1184298992157,SCE2,eCDF-Copula
LCMM,5,0.19053065126846955,233.40542509758612,23094.153401970325,NA,159.8856704235077,SCE2,eCDF-Copula
