cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.46106021460367264,221.80576979531997,20667.962379575925,NA,22.1194007396698,SCE2,eCDF-Copula
GBMT,3,0.3718882601012122,144.38029386729488,19109.09437072426,NA,185.38588786125183,SCE2,eCDF-Copula
GBMT,4,0.38605637057988407,108.65265773404055,18473.046440110105,NA,142.6864402294159,SCE2,eCDF-Copula
GBMT,5,0.26633579224438053,105.43976839365861,17954.216714478087,NA,190.0411820411682,SCE2,eCDF-Copula
KML3D,2,0.29011992673446213,277.2896542184822,NA,NA,0.16297411918640137,SCE2,eCDF-Copula
KML3D,3,0.2647195733518752,199.87514849825726,NA,NA,0.20046091079711914,SCE2,eCDF-Copula
KML3D,4,0.23057938984130694,154.5318250510874,NA,NA,0.23435473442077637,SCE2,eCDF-Copula
KML3D,5,0.16696966542886535,126.9699929660042,NA,NA,0.27686047554016113,SCE2,eCDF-Copula
flexmix,2,0.46790907513186275,227.63026008032588,23034.221161903,NA,0.12216353416442871,SCE2,eCDF-Copula
flexmix,3,0.2911169868241546,167.82400663712377,20948.038393260227,NA,0.4489555358886719,SCE2,eCDF-Copula
flexmix,4,0.2911169868241546,167.82400663712374,20948.038347479654,NA,0.4301126003265381,SCE2,eCDF-Copula
flexmix,5,0.23965491055327073,136.0622473742496,19970.52389785566,NA,0.34817957878112793,SCE2,eCDF-Copula
LCMM,2,0.15468186575398846,254.6605954272456,24816.6076450691,NA,17.37428331375122,SCE2,eCDF-Copula
LCMM,3,0.1835185297228469,261.20198625314504,24828.590574164304,NA,25.90959072113037,SCE2,eCDF-Copula
LCMM,4,0.22897021318480063,269.3025079748995,24840.573503289204,NA,67.49682068824768,SCE2,eCDF-Copula
LCMM,5,0.3103775541985544,182.85415760970605,24810.23126727114,NA,131.24511647224426,SCE2,eCDF-Copula
