cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.45428605184864296,283.95398797528105,19757.51907119953,NA,26.61837363243103,SCE2,LME-S
GBMT,3,0.2876092467221505,198.60107663408704,18031.911289513697,NA,308.00142002105713,SCE2,LME-S
GBMT,4,0.23893894736736201,167.4004791057643,17145.07726113038,NA,213.5284547805786,SCE2,LME-S
GBMT,5,0.25219591909347633,134.4466486100206,16444.07183509864,NA,307.4122459888458,SCE2,LME-S
KML3D,2,0.3010010940754158,342.68900655490665,NA,NA,1.940889596939087,SCE2,LME-S
KML3D,3,0.28720130531424964,252.71297212298902,NA,NA,0.23606586456298828,SCE2,LME-S
KML3D,4,0.24437655840050193,198.08635091127294,NA,NA,0.27867555618286133,SCE2,LME-S
KML3D,5,0.19419935187220982,166.30102516371645,NA,NA,0.3583698272705078,SCE2,LME-S
flexmix,2,0.45428605184864296,285.99275051743297,22080.023870477144,NA,0.35651135444641113,SCE2,LME-S
flexmix,3,0.2949759357981163,208.50717039621838,19667.581373131652,NA,0.8215935230255127,SCE2,LME-S
flexmix,4,0.21191879818568007,180.80789994585544,18453.327262472885,NA,0.6357979774475098,SCE2,LME-S
flexmix,5,0.17661081998392927,146.51798639416273,17827.24503025706,NA,0.9812805652618408,SCE2,LME-S
LCMM,2,0.13559342454722914,298.7196066637982,22873.397800258652,NA,29.401660680770874,SCE2,LME-S
LCMM,3,0.1878164518528091,322.8755483319359,22885.380729414934,NA,48.06532168388367,SCE2,LME-S
LCMM,4,0.28132257083265,244.34726899718382,22840.248940187186,NA,135.04031586647034,SCE2,LME-S
LCMM,5,0.276088770475101,244.82002468364257,22852.23186928144,NA,145.67511534690857,SCE2,LME-S
