cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.3405905652990392,177.11245557072635,22909.877313595276,NA,38.66852402687073,SCE2,MICE-L
GBMT,3,0.23605517874528117,130.5475588375755,21406.59413752775,NA,171.8502094745636,SCE2,MICE-L
GBMT,4,0.1819273995144741,104.51196383686333,20740.306845113824,NA,274.0408389568329,SCE2,MICE-L
GBMT,5,0.19165474685335798,87.96677975796362,20235.038864799106,NA,241.35859084129333,SCE2,MICE-L
KML3D,2,0.19202231726160032,217.78063889013876,NA,NA,0.2178945541381836,SCE2,MICE-L
KML3D,3,0.20858148093499987,161.88778444896494,NA,NA,0.2847011089324951,SCE2,MICE-L
KML3D,4,0.16966163329018746,125.22921850429739,NA,NA,0.3540635108947754,SCE2,MICE-L
KML3D,5,0.16327476524075887,102.44197903405917,NA,NA,0.42096710205078125,SCE2,MICE-L
flexmix,2,0.38911420594127244,177.83890304391022,24541.329321154568,NA,0.18434882164001465,SCE2,MICE-L
flexmix,3,0.21917670784344875,138.1173552603524,22524.8272314594,NA,0.8335230350494385,SCE2,MICE-L
flexmix,4,0.18736023964120224,107.10363701791505,21642.551378317392,NA,0.6235458850860596,SCE2,MICE-L
flexmix,5,0.15973359597503026,89.02337889734815,21292.038716698265,NA,1.0354797840118408,SCE2,MICE-L
LCMM,2,0.06911826560713633,191.56822373554158,25910.723363382516,NA,19.25061559677124,SCE2,MICE-L
LCMM,3,0.08003302022714763,198.40790861738625,25922.706292476305,NA,30.195087432861328,SCE2,MICE-L
LCMM,4,0.08286428029344797,202.15835872820506,25934.68922157175,NA,67.34515881538391,SCE2,MICE-L
LCMM,5,0.08874136683524546,203.5658654662093,25946.672150664646,NA,483.530321598053,SCE2,MICE-L
