cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.3347995176364185,196.99680396669567,21695.80172466042,NA,26.21627116203308,SCE2,eCDF-Copula
GBMT,3,0.24655652846597478,144.06691077508313,20018.881014003182,NA,91.24298548698425,SCE2,eCDF-Copula
GBMT,4,0.29665691070654987,103.18112115394253,19397.070266204835,NA,176.56206440925598,SCE2,eCDF-Copula
GBMT,5,0.1999999370976411,99.75798847556351,18789.128185625428,NA,296.66120862960815,SCE2,eCDF-Copula
KML3D,2,0.20099811676082868,245.6767404942176,NA,NA,0.16002535820007324,SCE2,eCDF-Copula
KML3D,3,0.19345707974838744,188.2481248301257,NA,NA,0.18663930892944336,SCE2,eCDF-Copula
KML3D,4,0.19534114003178646,157.11429799862768,NA,NA,0.2452836036682129,SCE2,eCDF-Copula
KML3D,5,0.16302115845458148,127.65552121754311,NA,NA,0.2845935821533203,SCE2,eCDF-Copula
flexmix,2,0.2899316062176166,210.14375433954027,24060.51994428655,NA,0.11718106269836426,SCE2,eCDF-Copula
flexmix,3,0.2455054485668976,153.38208877292595,21730.807995330666,NA,0.21665692329406738,SCE2,eCDF-Copula
flexmix,4,0.20018945088291581,146.1944971116036,20954.811353903893,NA,0.306671142578125,SCE2,eCDF-Copula
flexmix,5,0.16169037108912881,117.18082719244626,20219.704180173685,NA,0.6430721282958984,SCE2,eCDF-Copula
LCMM,2,0.013842413153903423,163.1354521995988,24577.354796173007,NA,14.336765050888062,SCE2,eCDF-Copula
LCMM,3,0.01630065837105277,167.44255692281337,24589.33772526585,NA,43.962644815444946,SCE2,eCDF-Copula
LCMM,4,0.01895974214750683,172.03191987661566,24601.3206543601,NA,63.06951880455017,SCE2,eCDF-Copula
LCMM,5,0.02332498837982926,180.4549791218978,24613.303583454297,NA,255.39846229553223,SCE2,eCDF-Copula
