cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.3063094197435273,188.5535109103981,21985.550547600662,NA,29.843278884887695,SCE2,MICE-CS
GBMT,3,0.23923449667891375,133.42305615344833,20388.111533694384,NA,137.1763505935669,SCE2,MICE-CS
GBMT,4,0.22395387245028647,100.08198138041811,19622.645537170974,NA,166.59777307510376,SCE2,MICE-CS
GBMT,5,0.16606843453523862,100.81420898610345,18952.369166551718,NA,182.49706435203552,SCE2,MICE-CS
KML3D,2,0.1468184800142641,238.01811825349526,NA,NA,0.16764616966247559,SCE2,MICE-CS
KML3D,3,0.20475541380598053,187.34502290733542,NA,NA,0.20773983001708984,SCE2,MICE-CS
KML3D,4,0.16556317616686816,142.14969680560276,NA,NA,0.25272488594055176,SCE2,MICE-CS
KML3D,5,0.15284812954419097,115.5862755301848,NA,NA,0.30179333686828613,SCE2,MICE-CS
flexmix,2,0.35245763099894234,196.69186130000887,24223.127409523153,NA,0.12947583198547363,SCE2,MICE-CS
flexmix,3,0.20266471358930008,144.2002998495572,22021.346177745476,NA,0.5518002510070801,SCE2,MICE-CS
flexmix,4,0.1671731182942426,129.98518019544645,20915.311872252627,NA,0.3580327033996582,SCE2,MICE-CS
flexmix,5,0.1952843993486562,103.90586585794992,20625.117219421176,NA,0.684622049331665,SCE2,MICE-CS
LCMM,2,0.059010960495586726,216.13516536674274,25220.55851877131,NA,10.496798992156982,SCE2,MICE-CS
LCMM,3,0.06398112782544899,220.28614702562072,25232.54144786538,NA,24.48923134803772,SCE2,MICE-CS
LCMM,4,0.06398112782544899,220.28614702562072,25244.52437695991,NA,59.762322187423706,SCE2,MICE-CS
LCMM,5,0.0772862683379236,226.5895434747688,25256.507306053976,NA,827.745875120163,SCE2,MICE-CS
