cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.3009055741164059,184.4626470942488,22480.12693752718,NA,57.73205208778381,SCE2,CC
GBMT,3,0.2437566425300324,123.8765860337074,20857.753012569025,NA,88.94874429702759,SCE2,CC
GBMT,4,0.3223392495188292,90.57843113916213,20094.680869118038,NA,218.02764248847961,SCE2,CC
GBMT,5,0.23360545445006536,93.94943195699784,19621.78225735816,NA,176.16927981376648,SCE2,CC
KML3D,2,0.13559342454722914,216.98310193480546,NA,NA,0.25585079193115234,SCE2,CC
KML3D,3,0.08034587791860891,174.28547578900108,NA,NA,0.21750402450561523,SCE2,CC
KML3D,4,0.08881605621107064,135.1623460688876,NA,NA,0.25718164443969727,SCE2,CC
KML3D,5,0.08695870285765471,111.34724921546227,NA,NA,0.2996861934661865,SCE2,CC
flexmix,2,0.25835741874705603,187.52990727658192,24362.235615121936,NA,0.1639542579650879,SCE2,CC
flexmix,3,0.20813208547719034,135.2893492685821,22420.791201217762,NA,0.4736924171447754,SCE2,CC
flexmix,4,0.14096916631995612,116.0327676315124,21697.732038293692,NA,0.6643722057342529,SCE2,CC
flexmix,5,0.1919442678407619,95.63816878159233,21214.09677837478,NA,0.9188878536224365,SCE2,CC
LCMM,2,0.0665416125953336,197.37201368559255,26275.936002775168,NA,18.465408086776733,SCE2,CC
LCMM,3,0.08587266115725704,205.9164386268062,26287.918931869663,NA,25.229923963546753,SCE2,CC
LCMM,4,0.08587266115725704,205.9164386268062,26299.901861043065,NA,85.18246793746948,SCE2,CC
LCMM,5,0.15130759354102724,151.48759545514784,26284.92736579332,NA,317.88977432250977,SCE2,CC
