cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.7389473684210527,151.79657770877648,243366.1927174087,NA,33.6276478767395,SCE3,LME-S
GBMT,3,0.4017572085323511,114.70292199050775,233016.75181972198,NA,138.7216203212738,SCE3,LME-S
GBMT,4,0.37861414440799673,71.85867612226065,229406.4974566286,NA,142.09340476989746,SCE3,LME-S
GBMT,5,0.3538561910315358,48.54170916217445,230554.2317249762,NA,143.70781660079956,SCE3,LME-S
KML3D,2,0.20560389704665283,101.15287581581153,NA,NA,0.4032094478607178,SCE3,LME-S
KML3D,3,0.35026716351502646,98.45848343821835,NA,NA,0.50333404541015625,SCE3,LME-S
KML3D,4,0.30401863181614786,76.38909491020948,NA,NA,0.5976557731628418,SCE3,LME-S
KML3D,5,0.2073349368868011,56.384167129319096,NA,NA,0.6621973514556885,SCE3,LME-S
flexmix,2,0.4408337059710411,136.66266999485802,250545.40652650647,NA,0.4158003330230713,SCE3,LME-S
flexmix,3,0.38965692893463716,101.20141110010022,239342.380115011,NA,1.1645994186401367,SCE3,LME-S
flexmix,4,0.30256288826101524,89.22482760610804,234672.11145221515,NA,1.5256011486053467,SCE3,LME-S
flexmix,5,0.23309120638053632,70.48189417712166,231165.81631636427,NA,2.222921848297119,SCE3,LME-S
