cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.3524517742824438,167.061782959842,22422.93875923313,NA,38.12839674949646,SCE2,CC
GBMT,3,0.24007539083915308,123.60288092370786,20809.912193521093,NA,79.51202535629272,SCE2,CC
GBMT,4,0.30783662992379335,97.34955255029416,20068.969585661365,NA,108.32451343536376,SCE2,CC
GBMT,5,0.26031413218673255,97.89996384831969,19718.803882466673,NA,315.10775113105774,SCE2,CC
KML3D,2,0.158576328017656,203.8157274264687,NA,NA,0.3127176761627197,SCE2,CC
KML3D,3,0.1599467983370962,172.40516539024367,NA,NA,0.2463960647583008,SCE2,CC
KML3D,4,0.12539160719483142,140.79051792390942,NA,NA,0.35299134254455566,SCE2,CC
KML3D,5,0.12512728927377811,117.41252311120468,NA,NA,0.3703744411468506,SCE2,CC
flexmix,2,0.30633381925068065,176.59729825917793,24434.163494344055,NA,0.24527359008789065,SCE2,CC
flexmix,3,0.19815301046772393,138.4793827483564,22394.75458918723,NA,0.3693997859954834,SCE2,CC
flexmix,4,0.18916523687218523,119.08654319351858,21576.783249051077,NA,1.117664813995361,SCE2,CC
flexmix,5,0.15537600243845268,99.17622806648056,21142.41196472856,NA,1.9380252361297607,SCE2,CC
LCMM,2,0.02648626410680448,170.89723848459636,25858.00868585178,NA,17.152950763702393,SCE2,CC
LCMM,3,0.02648626410680448,170.89723848459636,25869.991614946142,NA,35.58407783508301,SCE2,CC
LCMM,4,0.02984845325754168,175.76873613903862,25881.97454404042,NA,120.18136715888976,SCE2,CC
LCMM,5,0.02984845325754168,175.76873613903862,25893.957473134553,NA,216.98601269721985,SCE2,CC
GBMT,2,0.9310524107055198,86.41310173231358,245783.8980434093,NA,34.67532396316528,SCE3,CC
GBMT,3,0.7431227737099012,70.50834533038963,239107.3231098105,NA,97.62448406219482,SCE3,CC
GBMT,4,0.48429092942234175,48.02780103660119,231664.65249761072,NA,125.59696507453918,SCE3,CC
GBMT,5,0.6150023787861193,38.13841046247489,233242.03993182644,NA,169.29888701438904,SCE3,CC
KML3D,2,0.7303634274093938,71.1378960772265,NA,NA,0.5298388004302979,SCE3,CC
