cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.6964642778602841,155.9593773205301,238401.31654329694,NA,24.73285722732544,SCE3,LME-S
GBMT,3,0.5194133644419375,120.36860245664349,228657.26031071309,NA,111.37661528587341,SCE3,LME-S
GBMT,4,0.35570561475075796,77.34374659153842,223271.5395460894,NA,72.90137958526611,SCE3,LME-S
GBMT,5,0.33360317235593867,57.77843277153715,221912.97080713973,NA,145.4252064228058,SCE3,LME-S
KML3D,2,0.12466092994917073,110.25486399540974,NA,NA,0.4724423885345459,SCE3,LME-S
KML3D,3,0.24623868959627815,108.81052684900229,NA,NA,0.47531557083129883,SCE3,LME-S
KML3D,4,0.15845783550534506,77.272798118952565,NA,NA,0.5623464584350586,SCE3,LME-S
KML3D,5,0.20463489617133265,68.14368793292596,NA,NA,0.6346018314361572,SCE3,LME-S
flexmix,2,0.5171900710577712,158.79356017898624,246916.6561725632,NA,0.2894299030303955,SCE3,LME-S
flexmix,3,0.32958739290932876,119.29301667304252,236718.0666494093,NA,0.768690824508667,SCE3,LME-S
flexmix,4,0.2863987718350996,94.5665887345636,229869.32583678598,NA,1.7085425853729248,SCE3,LME-S
flexmix,5,0.23410109307697788,77.05573156032892,228066.29318888724,NA,1.7523362636566162,SCE3,LME-S
