cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.7915784760664278,130.88251830506834,235078.5890816143,NA,27.81371760368347,SCE3,eCDF-Copula
GBMT,3,0.5797142403705794,94.32278120723397,227905.32323069262,NA,75.83925104141235,SCE3,eCDF-Copula
GBMT,4,0.3944713135409242,73.24524836288536,221442.6318323377,NA,136.88909459114075,SCE3,eCDF-Copula
GBMT,5,0.35059402410056806,55.446639127773985,218952.11414084732,NA,129.25001788139343,SCE3,eCDF-Copula
KML3D,2,0.13192664291309383,108.36970126905938,NA,NA,0.3868434429168701,SCE3,eCDF-Copula
KML3D,3,0.06971823930579749,58.75601653720593,NA,NA,0.6822149753570557,SCE3,eCDF-Copula
KML3D,4,0.17933186685399966,74.23110280731701,NA,NA,0.5351958274841309,SCE3,eCDF-Copula
KML3D,5,0.1836603638150851,60.22280430180627,NA,NA,0.6478612422943115,SCE3,eCDF-Copula
flexmix,2,0.5028641376896601,125.66718011222163,245709.41546844432,NA,0.4062788486480713,SCE3,eCDF-Copula
flexmix,3,0.37925698453161216,106.76699058764152,235346.1228592623,NA,1.0381591320037842,SCE3,eCDF-Copula
flexmix,4,0.27941867178358715,83.32281863903381,232810.74990738215,NA,0.9427769184112549,SCE3,eCDF-Copula
flexmix,5,0.21026738235677644,64.91771103489958,227500.8419760651,NA,2.303304433822632,SCE3,eCDF-Copula
