cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.7738400415464756,132.7476997659389,235687.6296801711,NA,22.38986849784851,SCE3,MICE-CS
GBMT,3,0.5781830932192764,96.0391890365387,226140.0182688268,NA,79.50225043296814,SCE3,MICE-CS
GBMT,4,0.513638932677259,50.55129527352362,225728.85381256428,NA,72.31631517410278,SCE3,MICE-CS
GBMT,5,0.3500803428498323,46.722115566975255,218161.62318840445,NA,112.30948877334595,SCE3,MICE-CS
KML3D,2,0.12831016120093497,90.13960775300846,NA,NA,0.38926267623901367,SCE3,MICE-CS
KML3D,3,0.17935216376193552,78.61075463862406,NA,NA,0.5194697380065918,SCE3,MICE-CS
KML3D,4,0.253558696884013,66.08328676148821,NA,NA,0.6681063175201416,SCE3,MICE-CS
KML3D,5,0.20256011375154856,62.384072554253656,NA,NA,0.726597785949707,SCE3,MICE-CS
flexmix,2,0.591877135678392,131.83012165078307,243285.9129758896,NA,0.3310990333557129,SCE3,MICE-CS
flexmix,3,0.41371212365029053,103.53559695968279,234495.06773794774,NA,0.7097811698913574,SCE3,MICE-CS
flexmix,4,0.32689799491940014,68.70077421704043,232058.59275231053,NA,2.115309715270996,SCE3,MICE-CS
flexmix,5,0.25721383049230423,59.581968151975474,225196.6135443263,NA,1.8394651412963867,SCE3,MICE-CS
