cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.42759128833026333,193.82276888790352,21263.939504008074,NA,31.00094723701477,SCE2,MICE-CS
GBMT,3,0.28865550077617563,149.80473503680514,19800.522373808686,NA,80.4627833366394,SCE2,MICE-CS
GBMT,4,0.3513595458577043,110.92983504440018,19134.899790701762,NA,228.79756379127502,SCE2,MICE-CS
GBMT,5,0.25718412866780277,99.27564342665735,18679.73036951256,NA,337.4325442314148,SCE2,MICE-CS
KML3D,2,0.2336847351264487,270.30676279073305,NA,NA,0.15025115013122559,SCE2,MICE-CS
KML3D,3,0.2378947486172129,195.9900596669687,NA,NA,0.18835806846618652,SCE2,MICE-CS
KML3D,4,0.1930070765280225,154.95033774735248,NA,NA,0.43849825859069824,SCE2,MICE-CS
KML3D,5,0.18511050302286658,126.28956608287523,NA,NA,0.3806941509246826,SCE2,MICE-CS
flexmix,2,0.43422796737150043,225.62985569524713,23582.396546697182,NA,0.12747669219970703,SCE2,MICE-CS
flexmix,3,0.2637242073003025,157.58642731368275,21516.681964151685,NA,0.6213898658752441,SCE2,MICE-CS
flexmix,4,0.21656876483203524,138.70903351264752,20727.496524283702,NA,0.2887449264526367,SCE2,MICE-CS
flexmix,5,0.17339746930417466,110.90120394836387,20255.607388872697,NA,0.6016886234283447,SCE2,MICE-CS
LCMM,2,0.13192664291309383,248.1543803209252,24742.691770654124,NA,35.97858452796936,SCE2,MICE-CS
LCMM,3,0.15076357003916688,255.71468003486018,24754.674699745596,NA,23.84426522254944,SCE2,MICE-CS
LCMM,4,0.16266937430844328,258.88173757172956,24766.657628868514,NA,77.72467422485352,SCE2,MICE-CS
LCMM,5,0.24126997366102357,185.06114409279212,24740.5582716739,NA,124.82705020904541,SCE2,MICE-CS
