cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.5464924869154145,328.67913533336537,15778.47165134374,NA,62.10581922531128,SCE2,LME-F
GBMT,3,0.5494405940444689,417.6522933964503,12583.907199123449,NA,77.49937319755554,SCE2,LME-F
GBMT,4,0.3935760622192716,243.00652063091425,9941.129480281725,NA,110.37677788734436,SCE2,LME-F
GBMT,5,0.3535181155392974,394.2226593356527,7645.993566733463,NA,183.77702236175537,SCE2,LME-F
KML3D,2,0.3177555668929791,647.4390283595095,NA,NA,0.17860102653503418,SCE2,LME-F
KML3D,3,0.29972493511802445,563.7670726394294,NA,NA,0.2305312156677246,SCE2,LME-F
KML3D,4,0.2814237577237268,612.314785367918,NA,NA,0.2813124656677246,SCE2,LME-F
KML3D,5,0.21742980574460588,554.8016996612622,NA,NA,0.31610584259033203,SCE2,LME-F
flexmix,2,0.46104938164588405,465.4214056466152,18883.228512751553,NA,0.20110344886779785,SCE2,LME-F
flexmix,3,0.30028096500588547,482.64966170489834,13511.79716993884,NA,0.3382277488708496,SCE2,LME-F
flexmix,4,0.2689643877879856,424.1331378605134,11083.602689830794,NA,0.2502872943878174,SCE2,LME-F
flexmix,5,0.22374854342824702,467.0756267966303,9066.504219260289,NA,0.7548263072967529,SCE2,LME-F
LCMM,2,0.26381393057331887,600.8748629186516,13360.191516657196,NA,22.52324938774109,SCE2,LME-F
LCMM,3,0.29562512112889017,606.3284896263069,13372.174445752556,NA,39.24998164176941,SCE2,LME-F
LCMM,4,0.33502738987041925,614.9047812364673,13384.157376117158,NA,146.37722873687744,SCE2,LME-F
LCMM,5,0.4164242669918638,517.3367730763462,13341.728377288218,NA,135.4266757965088,SCE2,LME-F
