cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.48172766302415276,166.87471304315528,23170.877794582786,NA,36.835766553878784,SCE2,MICE-L
GBMT,3,0.25285365899197026,133.16931654080486,21847.355431718126,NA,180.99199438095093,SCE2,MICE-L
GBMT,4,0.3062375180615673,107.96697411095025,20957.699395695257,NA,143.177654504776,SCE2,MICE-L
GBMT,5,0.28596715092241076,91.02757890220113,20492.60441124896,NA,194.55593419075012,SCE2,MICE-L
KML3D,2,0.19206127157963254,223.66238506995504,NA,NA,0.19464826583862305,SCE2,MICE-L
KML3D,3,0.3159919618228691,171.2855572783453,NA,NA,0.26343536376953125,SCE2,MICE-L
KML3D,4,0.2913966875747561,129.91888071421448,NA,NA,0.3354146480560303,SCE2,MICE-L
KML3D,5,0.18481499577166793,106.7693288667974,NA,NA,0.40294957160949707,SCE2,MICE-L
flexmix,2,0.46104978788966045,179.57981100445582,24652.404811151515,NA,0.16305804252624512,SCE2,MICE-L
flexmix,3,0.24730738498147775,142.06667603109648,22788.75271322249,NA,1.3240437507629395,SCE2,MICE-L
flexmix,4,0.24475290700233707,115.84989531640198,21893.070592198106,NA,0.36348509788513184,SCE2,MICE-L
flexmix,5,0.20350384297264112,97.76374498779343,21573.73231294721,NA,0.6832756996154785,SCE2,MICE-L
LCMM,2,0.3175670213818347,205.89994902075367,25778.447360416645,NA,14.625558614730835,SCE2,MICE-L
LCMM,3,0.07725315749574478,200.20186725317794,25707.114861426508,NA,35.00102472305298,SCE2,MICE-L
LCMM,4,0.09484980382678941,208.63174486837787,25719.097790517906,NA,83.394033908844,SCE2,MICE-L
LCMM,5,0.2710908954154444,169.13013747894203,25713.835819493346,NA,268.5116357803345,SCE2,MICE-L
