cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
mixAK,2,0.32351804400418,197.79137914569327,NA,26994.83112557758,24.0000479221344,SCE2,CC
mixAK,3,0.22711892344210807,137.32514251977705,NA,26975.931396511893,31.529879570007324,SCE2,CC
mixAK,4,0.22713507928857085,121.0746418751509,NA,28112.946595492387,39.55246639251709,SCE2,CC
mixAK,5,0.15418789478002984,104.89000824559304,NA,27338.49558430777,47.31357550621033,SCE2,CC
mixAK,2,0.8368189798564586,96.94914057051334,NA,255514.38581980616,192.09020161628723,SCE3,CC
mixAK,3,0.7549528861272067,70.5752143117338,NA,255786.52572605747,267.6551923751831,SCE3,CC
mixAK,4,0.2904785916825177,39.82421224581973,NA,298791.72879246913,344.1283597946167,SCE3,CC
mixAK,5,0.3936329156484462,46.71333510518728,NA,301712.4914084613,422.0927517414093,SCE3,CC
mixAK,2,0.2955076488363879,225.16792040418508,NA,27935.58094668863,23.29477334022522,SCE2,MICE-L
mixAK,3,0.253781414666335,147.06167857254653,NA,27905.789827262284,30.423653841018677,SCE2,MICE-L
mixAK,4,0.19493587653013664,125.9919404715026,NA,27890.780793422375,39.00275707244873,SCE2,MICE-L
mixAK,5,0.16803000344892527,100.312848040043,NA,28374.037872067707,46.30584645271301,SCE2,MICE-L
mixAK,2,0.7048663079972493,152.94578603556323,NA,233603.94803833167,191.06659126281735,SCE3,MICE-L
mixAK,3,0.684128374134542,80.19199070019728,NA,233675.99159690953,265.50024819374084,SCE3,MICE-L
mixAK,4,0.31614814000637975,56.944877525639065,NA,NA,338.34618401527405,SCE3,MICE-L
mixAK,5,0.4714809522185272,70.99473191038307,NA,NA,415.10503029823303,SCE3,MICE-L
mixAK,2,0.3766627904106288,444.0048119532599,NA,20266.321909140217,22.94983434677124,SCE2,LME-F
mixAK,3,0.2876115755208178,366.1491762659385,NA,20190.182362670967,30.90288257598877,SCE2,LME-F
mixAK,4,0.2682690707589816,309.2545297612,NA,20177.788472811717,38.19629955291748,SCE2,LME-F
mixAK,5,0.33396857389353746,247.3811552610109,NA,20185.221048622312,45.780301570892334,SCE2,LME-F
mixAK,2,0.21425971387959647,136.73491862430643,NA,NA,188.8101680278778,SCE3,LME-F
mixAK,3,0.2202517130465988,126.13446930161996,NA,NA,265.0095555782318,SCE3,LME-F
mixAK,4,0.13480184025220057,119.7992773465039,NA,NA,339.7317864894867,SCE3,LME-F
mixAK,5,0.24319813224863587,62.67046095249465,NA,NA,413.48358726501465,SCE3,LME-F
mixAK,2,0.382921641094542,264.6816494937816,NA,26163.702585776216,23.6132652759552,SCE2,LME-S
mixAK,3,0.33175357595253596,163.38610510512416,NA,26128.65559499296,30.70538759231567,SCE2,LME-S
mixAK,4,0.23223517731450752,159.15698400393742,NA,27502.909809837663,38.212228775024414,SCE2,LME-S
mixAK,5,0.19923574885915987,119.34873893740898,NA,27213.437326485164,46.46593499183655,SCE2,LME-S
mixAK,2,0.3466198237058841,246.68620690002663,NA,26804.621369402612,23.402823448181152,SCE2,MICE-CS
mixAK,3,0.2941348628531257,152.2234069892706,NA,26782.812441881757,30.512975215911865,SCE2,MICE-CS
mixAK,4,0.20926385510118992,127.25585730775884,NA,28173.235053904893,38.26890730857849,SCE2,MICE-CS
mixAK,5,0.23919260846814944,83.90163699110147,NA,28049.1008114554,46.40794634819031,SCE2,MICE-CS
mixAK,2,0.3466001279629103,250.18442980294665,NA,26658.360067960348,22.73363757133484,SCE2,eCDF-Copula
mixAK,3,0.3084127383352298,156.44662725163522,NA,26639.925385612747,30.626785039901733,SCE2,eCDF-Copula
mixAK,4,0.25096587648210295,129.7434814470755,NA,26643.700782918633,37.76564979553223,SCE2,eCDF-Copula
mixAK,5,0.23486828071923796,104.35436852267402,NA,27054.983818426834,45.29387044906616,SCE2,eCDF-Copula
