cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.4475165759675418,236.94060685683507,20388.341499629685,NA,31.58879852294922,SCE2,LME-S
GBMT,3,0.3334740706746214,180.3128652708729,18612.00097504279,NA,86.28545665740967,SCE2,LME-S
GBMT,4,0.31048939262537006,130.3355747406371,17851.39904564297,NA,131.3913643360138,SCE2,LME-S
GBMT,5,0.2743651530382996,110.7568560687714,17352.500431038094,NA,285.44972252845764,SCE2,LME-S
KML3D,2,0.2740895356286521,311.8730991180264,NA,NA,0.15306901931762695,SCE2,LME-S
KML3D,3,0.2892855255504187,226.79851446403666,NA,NA,0.19274473190307617,SCE2,LME-S
KML3D,4,0.23826395401832587,177.29837521726287,NA,NA,0.23891043663024902,SCE2,LME-S
KML3D,5,0.210897765563249,146.2859540607185,NA,NA,0.2893698215484619,SCE2,LME-S
flexmix,2,0.4276062453295107,262.0575315370637,22779.215970316236,NA,0.1484847068786621,SCE2,LME-S
flexmix,3,0.28451361081019094,192.17321198406856,20259.339918737456,NA,0.25568175315856934,SCE2,LME-S
flexmix,4,0.21267704970456733,159.18830855517203,19389.726136446778,NA,0.6630682945251465,SCE2,LME-S
flexmix,5,0.17754583676498775,132.5957655962655,18818.104559197673,NA,0.5907943248748779,SCE2,LME-S
LCMM,2,0.1586504669143489,271.2776935478127,23731.18344446759,NA,32.91431260108948,SCE2,LME-S
LCMM,3,0.21017653620849006,290.6321894721231,23743.16637356167,NA,25.178476333618164,SCE2,LME-S
LCMM,4,0.22891270982828035,298.8803028404041,23755.149303855545,NA,80.33270597457886,SCE2,LME-S
LCMM,5,0.2714807075361578,209.63075080449764,23710.568096803363,NA,105.1926817893982,SCE2,LME-S
