cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.8185728530846769,121.10879658409522,238313.93351363527,NA,26.20355224609375,SCE3,eCDF-Copula
GBMT,3,0.5193985610318658,88.04574397600905,228332.13598004557,NA,64.96936869621277,SCE3,eCDF-Copula
GBMT,4,0.5031077640942447,62.51705990131532,225526.3151678648,NA,109.79363775253296,SCE3,eCDF-Copula
GBMT,5,0.3612951722739528,43.193202575673574,223070.29495065514,NA,128.53133487701416,SCE3,eCDF-Copula
KML3D,2,0.1875565894247115,74.83214961097285,NA,NA,0.41547441482543945,SCE3,eCDF-Copula
KML3D,3,0.24199724845561593,90.23829024664911,NA,NA,0.5553679466247559,SCE3,eCDF-Copula
KML3D,4,0.20536669956109022,67.58212771440706,NA,NA,0.626096248626709,SCE3,eCDF-Copula
KML3D,5,0.13704913155739135,60.720205044011045,NA,NA,0.8285043239593506,SCE3,eCDF-Copula
flexmix,2,0.5244462763311645,133.33752910420566,251198.3637877902,NA,0.3435802459716797,SCE3,eCDF-Copula
flexmix,3,0.3345078789606969,87.24948900425731,239003.36439000044,NA,1.441117763519287,SCE3,eCDF-Copula
flexmix,4,0.30162240575357174,76.44626620113966,233203.97389616983,NA,2.5545880794525146,SCE3,eCDF-Copula
flexmix,5,0.285086983459338,64.67100005726758,230602.93015724735,NA,1.5154690742492676,SCE3,eCDF-Copula
