cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
mixAK,2,0.21019775460993903,168.33414077771116,NA,26840.978847122387,28.7767174243927,SCE2,CC
mixAK,3,0.15142296322121232,159.695651291502,NA,26819.72235788386,37.86752104759216,SCE2,CC
mixAK,4,0.15453754771669412,113.68452723942444,NA,27806.195793233874,47.34087157249451,SCE2,CC
mixAK,5,0.1380267028736688,99.79663901023888,NA,27429.27216712132,55.830782651901245,SCE2,CC
mixAK,2,0.9214033310418852,87.34567958534575,NA,NA,219.68257665634155,SCE3,CC
mixAK,3,0.8714873967470811,52.25358701453212,NA,NA,303.00365567207336,SCE3,CC
mixAK,4,0.25120235110507383,36.94569638054428,NA,NA,391.822021484375,SCE3,CC
mixAK,5,0.4362080251393207,38.6160075190898,NA,NA,476.3832986354828,SCE3,CC
mixAK,2,0.30107219033167765,203.5502657579361,NA,27385.234222315,25.30950164794922,SCE2,MICE-L
mixAK,3,0.2841832116560274,140.76093909281073,NA,27341.23618637526,33.08702826499939,SCE2,MICE-L
mixAK,4,0.2317761429887018,129.97274035690586,NA,27865.683728298613,41.53356432914734,SCE2,MICE-L
mixAK,5,0.21950044035296895,104.63003635502668,NA,28103.15023388482,49.67509412765503,SCE2,MICE-L
mixAK,2,0.7048650473962228,140.1538599752369,NA,NA,194.4242806434631,SCE3,MICE-L
mixAK,3,0.6645609502019896,93.9563291247793,NA,NA,272.1703975200653,SCE3,MICE-L
mixAK,4,0.6814452206866922,62.41389809502503,NA,NA,349.7879099845886,SCE3,MICE-L
mixAK,5,0.3387187926288462,66.40932358607968,NA,NA,428.8830211162567,SCE3,MICE-L
mixAK,2,0.34646797164648757,378.5275970260681,NA,19805.52636799482,24.835151433944706,SCE2,LME-F
mixAK,3,0.2422609412848561,323.31961870923425,NA,19739.33262672155,31.672322511672977,SCE2,LME-F
mixAK,4,0.28110350049930427,328.7072996604881,NA,19670.772598158037,39.83193802833557,SCE2,LME-F
mixAK,5,0.3007355748505133,265.9144678848054,NA,22818.435958161772,48.66330647468567,SCE2,LME-F
mixAK,2,0.28988451047530617,138.4046001278958,NA,NA,192.90512132644653,SCE3,LME-F
mixAK,3,0.2670820044454142,86.07168570236091,NA,NA,271.11344480514526,SCE3,LME-F
mixAK,4,0.11785194075619428,74.09835316251679,NA,NA,350.42908120155334,SCE3,LME-F
mixAK,5,0.1705891765754263,55.48689528876062,NA,NA,428.0937864780426,SCE3,LME-F
mixAK,2,0.3767285627692202,252.80446064619696,NA,25451.619651088808,23.81190538406372,SCE2,LME-S
mixAK,3,0.2589827633749358,214.07562466368603,NA,25402.590555355255,31.71291995048523,SCE2,LME-S
mixAK,4,0.2965117466979455,162.36599225179197,NA,25417.060035033857,40.24411630630493,SCE2,LME-S
mixAK,5,0.23506995779347384,140.30356644366236,NA,27016.79394942935,47.25735855102539,SCE2,LME-S
mixAK,2,0.663382380292925,149.4558928206827,NA,NA,194.25025725364685,SCE3,LME-S
mixAK,3,0.48903315081913895,101.244144007245,NA,NA,273.4278779029846,SCE3,LME-S
mixAK,4,0.6481348419353846,66.85524888243489,NA,NA,348.22145104408264,SCE3,LME-S
mixAK,5,0.4853603148745458,66.18016707511578,NA,NA,428.6868124008178,SCE3,LME-S
mixAK,2,0.3408439524389477,210.77514660392936,NA,26417.42639165486,24.875391006469727,SCE2,MICE-CS
mixAK,3,0.2633081390975211,168.4377767595222,NA,26382.18240058183,31.582029104232788,SCE2,MICE-CS
mixAK,4,0.2662442630254548,132.98023871797946,NA,26373.49549288135,39.728264808654785,SCE2,MICE-CS
mixAK,5,0.21299400723355952,115.37299250963028,NA,26606.78109121629,47.2890682220459,SCE2,MICE-CS
mixAK,2,0.3955925712989678,207.5618466941504,NA,26433.507383551583,24.223814010620117,SCE2,eCDF-Copula
mixAK,3,0.2682439790017908,186.7367798830065,NA,26390.82150909978,32.125988245010376,SCE2,eCDF-Copula
mixAK,4,0.228672183258851,137.63556514285762,NA,26399.27017169144,39.88484859466553,SCE2,eCDF-Copula
mixAK,5,0.2115908107634679,111.81423118788288,NA,27450.93618878844,47.98081851005554,SCE2,eCDF-Copula
