cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.47480267045614427,184.59659585219077,22718.677976263345,NA,26.3918719291687,SCE2,MICE-L
GBMT,3,0.335133601994871,121.21427878126136,21398.595307722255,NA,114.31455492973328,SCE2,MICE-L
GBMT,4,0.29141909617159445,110.84663355697042,20725.503640309482,NA,171.51611042022705,SCE2,MICE-L
GBMT,5,0.28007377321090465,91.99358194185248,20371.027506614413,NA,223.42621970176697,SCE2,MICE-L
KML3D,2,0.23865000033899153,231.06423038869903,NA,NA,0.1646740436553955,SCE2,MICE-L
KML3D,3,0.2555471021143371,165.05444283933102,NA,NA,0.24009370803833008,SCE2,MICE-L
KML3D,4,0.2139491170592754,128.394370569935,NA,NA,0.263293981552124,SCE2,MICE-L
KML3D,5,0.1948966306588372,104.43500193213482,NA,NA,0.31449103355407715,SCE2,MICE-L
flexmix,2,0.4542901650220737,196.57639027053483,24355.621603335912,NA,0.12575268745422363,SCE2,MICE-L
flexmix,3,0.2388167110596148,142.940329986744,22634.332855094526,NA,0.40262818336486816,SCE2,MICE-L
flexmix,4,0.23877396482658964,114.45669840691988,21791.988737325788,NA,0.9094350337982178,SCE2,MICE-L
flexmix,5,0.1969180894381176,98.3235320510233,21526.948019682586,NA,1.037447214126587,SCE2,MICE-L
LCMM,2,0.09799435006093843,203.44124846444885,25580.267444030153,NA,18.17769742012024,SCE2,MICE-L
LCMM,3,0.12471585791003569,216.2836964026125,25592.250373124476,NA,35.32591009140015,SCE2,MICE-L
LCMM,4,0.1392837171258544,220.12378842173698,25604.233302218705,NA,85.15251755714417,SCE2,MICE-L
LCMM,5,0.11773371816557832,212.52892256731963,25616.21767411012,NA,68.0212926864624,SCE2,MICE-L
