cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.38288815330791603,172.04920461937684,23369.959716316313,NA,35.562031984329224,SCE2,MICE-L
GBMT,3,0.23563338514172918,128.96356328940203,21914.723211386,NA,107.03609132766724,SCE2,MICE-L
GBMT,4,0.2772700609367126,98.13755764559171,21318.46912780419,NA,162.97365021705627,SCE2,MICE-L
GBMT,5,0.19674767402310478,81.39482268864674,20885.98109934878,NA,327.7751977443695,SCE2,MICE-L
KML3D,2,0.1965454051379957,218.0802541028031,NA,NA,0.19391131401062012,SCE2,MICE-L
KML3D,3,0.21762724573240697,159.39505664570254,NA,NA,0.21772480010986328,SCE2,MICE-L
KML3D,4,0.19207802889382056,131.13834107157916,NA,NA,0.2878141403198242,SCE2,MICE-L
KML3D,5,0.18399305366264423,106.83124701079812,NA,NA,0.34004902839660645,SCE2,MICE-L
flexmix,2,0.37669129347029273,174.72889599884147,24871.881409649974,NA,0.17990756034851074,SCE2,MICE-L
flexmix,3,0.23879374270624862,136.84973658681554,22958.357096203123,NA,0.35534214973449707,SCE2,MICE-L
flexmix,4,0.1972332762159381,110.72341343377853,22260.25378890389,NA,0.4147770404815674,SCE2,MICE-L
flexmix,5,0.16059361825656152,94.98787297202547,21807.901838007267,NA,1.6472272872924805,SCE2,MICE-L
LCMM,2,0.02648626410680448,155.214768834876,25516.29473734035,NA,21.140371799468994,SCE2,MICE-L
LCMM,3,0.031604896651987895,160.7220013817653,25528.277666433507,NA,26.349511861801147,SCE2,MICE-L
LCMM,4,0.03526849332043349,164.92808081240514,25540.260595527736,NA,44.203134536743164,SCE2,MICE-L
LCMM,5,0.033411575869392224,163.3705029675779,25552.243524727004,NA,166.1669158935547,SCE2,MICE-L
