cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.306346018360607,149.88912649307224,279064.4631366925,NA,70.11706709861755,SCE3,LME-F
GBMT,3,0.18886112010815134,123.74772416805303,268839.1908273768,NA,84.23999428749084,SCE3,LME-F
GBMT,4,0.2613115232250699,107.26303578559391,262196.9976996587,NA,146.38828039169312,SCE3,LME-F
GBMT,5,0.16813083311496535,67.13050537909919,260237.3227483738,NA,156.4655442237854,SCE3,LME-F
KML3D,2,0.22899015342340284,219.6337867081782,NA,NA,0.4929525852203369,SCE3,LME-F
KML3D,3,0.06570787205868249,93.29777066911458,NA,NA,0.5981078147888184,SCE3,LME-F
KML3D,4,0.15439952910602164,100.54797508169098,NA,NA,0.8323347568511963,SCE3,LME-F
KML3D,5,0.08885591986010989,66.88423128016366,NA,NA,0.815596342086792,SCE3,LME-F
flexmix,2,0.2584438579494203,127.2838166959147,286309.70409167086,NA,0.8118877410888672,SCE3,LME-F
flexmix,3,0.22870448634375815,153.43387184348603,275603.9811720876,NA,0.9670319557189941,SCE3,LME-F
flexmix,4,0.24774759618121067,115.41238769807771,271771.2517720345,NA,2.561305284500122,SCE3,LME-F
flexmix,5,0.224058231150548,89.66271752885515,269597.8120830924,NA,3.1959407329559326,SCE3,LME-F
