cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.9022556390977443,83.73512495626964,244335.52502904678,NA,25.325390338897705,SCE3,CC
GBMT,3,0.7181052770644065,57.6562119924639,237583.09583160974,NA,47.238471031188965,SCE3,CC
GBMT,4,0.6008361253319168,46.49821090188027,233509.78730699338,NA,89.96913814544678,SCE3,CC
GBMT,5,0.5273992513177521,36.35652313890807,230683.10941153002,NA,100.02055883407593,SCE3,CC
KML3D,2,0.10766750767789805,79.52772624661151,NA,NA,0.4227118492126465,SCE3,CC
KML3D,3,0.36107097117538023,75.94265454130758,NA,NA,0.5448739528656006,SCE3,CC
KML3D,4,0.35591170740800615,63.600548546731275,NA,NA,0.6267185211181641,SCE3,CC
KML3D,5,0.15701195696285541,60.72254471651128,NA,NA,0.6806590557098389,SCE3,CC
flexmix,2,0.5028540201005025,83.2916276564688,265956.0995074443,NA,0.3032703399658203,SCE3,CC
flexmix,3,0.36872387097431236,64.82179678862404,253912.54954047565,NA,1.040801763534546,SCE3,CC
flexmix,4,0.2818431797434066,52.145604956201616,251427.18797539733,NA,1.9434447288513184,SCE3,CC
flexmix,5,0.32571957722980105,54.287077913131384,243233.58195757485,NA,1.8885433673858643,SCE3,CC
