cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.3289738805302194,222.34271723370665,21263.603355890482,NA,44.328540325164795,SCE2,LME-S
GBMT,3,0.22026122184508742,161.58258787022598,19358.23934104133,NA,74.75867199897766,SCE2,LME-S
GBMT,4,0.23189880754607622,112.3070270823767,18448.307453172703,NA,173.44413304328918,SCE2,LME-S
GBMT,5,0.1877837943856227,119.94105882642425,17744.00029254459,NA,197.33302664756775,SCE2,LME-S
KML3D,2,0.20552171367363603,271.116871057729,NA,NA,0.154066801071167,SCE2,LME-S
KML3D,3,0.2423233945397906,217.53923817828226,NA,NA,0.18034124374389648,SCE2,LME-S
KML3D,4,0.17944543400052096,180.39329604080964,NA,NA,0.2299950122833252,SCE2,LME-S
KML3D,5,0.2061692607528631,146.6253160243254,NA,NA,0.2785367965698242,SCE2,LME-S
flexmix,2,0.34059421015470026,220.8608084237245,23478.413433685044,NA,0.15418386459350586,SCE2,LME-S
flexmix,3,0.24624965017856296,173.435487803632,21076.377163271056,NA,0.34591150283813477,SCE2,LME-S
flexmix,4,0.1846729197606236,153.71073728773464,19883.269465219186,NA,0.6266803741455078,SCE2,LME-S
flexmix,5,0.16266800797767236,135.19156049763086,19231.637138845323,NA,0.9931669235229492,SCE2,LME-S
LCMM,2,0.013842413153903423,173.5397767753836,23407.003726506355,NA,18.740243673324585,SCE2,LME-S
LCMM,3,0.01504643234982973,175.78556926025544,23418.98665559271,NA,22.530892848968506,SCE2,LME-S
LCMM,4,0.01630065837105277,178.46574191463074,23430.96958735079,NA,142.42076587677002,SCE2,LME-S
LCMM,5,0.017605094041484533,181.58236257001897,23442.9525137812,NA,288.1161758899689,SCE2,LME-S
