cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.32322434418451096,195.4506980468702,21467.74143236892,NA,20.728764057159424,SCE2,eCDF-Copula
GBMT,3,0.2583422603805251,146.09713114397002,19846.74731107007,NA,123.24754071235657,SCE2,eCDF-Copula
GBMT,4,0.23604359556437712,97.62399773097174,19015.86763897136,NA,399.70032930374146,SCE2,eCDF-Copula
GBMT,5,0.18824480891447515,106.4578582193775,18275.271139646873,NA,393.62734484672546,SCE2,eCDF-Copula
KML3D,2,0.20552171367363603,243.91026414744744,NA,NA,0.1489543914794922,SCE2,eCDF-Copula
KML3D,3,0.20458199329131196,194.6757435244714,NA,NA,0.19036316871643066,SCE2,eCDF-Copula
KML3D,4,0.1686210989428472,146.92266460430687,NA,NA,0.240997314453125,SCE2,eCDF-Copula
KML3D,5,0.1624551867572492,120.08019241670281,NA,NA,0.2856557369232178,SCE2,eCDF-Copula
flexmix,2,0.32896545083395157,197.02452299004332,23856.806789938837,NA,0.12021493911743164,SCE2,eCDF-Copula
flexmix,3,0.23942423999940154,158.35628978807392,21607.005431668662,NA,0.28028416633605957,SCE2,eCDF-Copula
flexmix,4,0.16528214917525683,133.58019633846712,20418.458048574874,NA,0.4102821350097656,SCE2,eCDF-Copula
flexmix,5,0.18600491628984295,106.5487291308825,19993.1051975825,NA,0.8758807182312012,SCE2,eCDF-Copula
LCMM,2,0.061470911086717844,224.73146538559425,24985.39906878718,NA,17.065309524536133,SCE2,eCDF-Copula
LCMM,3,0.06398112782544899,227.2373830030841,24997.381997885714,NA,32.661295652389526,SCE2,eCDF-Copula
LCMM,4,0.07452469336193879,232.67218975296345,25009.364927045175,NA,76.55680418014526,SCE2,eCDF-Copula
LCMM,5,0.07452469336193879,232.67218975296345,25021.34785606693,NA,204.3005130290985,SCE2,eCDF-Copula
