cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.3584282295598867,274.1091781967705,19414.702092773587,NA,33.42741513252258,SCE2,LME-S
GBMT,3,0.26444245219733253,212.24624004347126,17428.65522943486,NA,81.8785138130188,SCE2,LME-S
GBMT,4,0.2942963248617267,184.01143033684355,16521.283714619087,NA,93.89111757278442,SCE2,LME-S
GBMT,5,0.22779593763632341,148.10651466894967,15779.644417610765,NA,154.49131155014038,SCE2,LME-S
KML3D,2,0.19216573987500615,368.42265897494093,NA,NA,0.2106928825378418,SCE2,LME-S
KML3D,3,0.2250152590922542,278.23439727674247,NA,NA,0.22099685668945312,SCE2,LME-S
KML3D,4,0.1705117553037931,225.13388805485158,NA,NA,0.2816767692565918,SCE2,LME-S
KML3D,5,0.1564085226612413,186.6040914185343,NA,NA,0.3180382251739502,SCE2,LME-S
flexmix,2,0.38913078174112725,275.63489189841573,21895.233795432803,NA,0.2848503589630127,SCE2,LME-S
flexmix,3,0.2413375353886041,258.115818687799,19142.187438921617,NA,0.23879122734069824,SCE2,LME-S
flexmix,4,0.2025723693085394,195.26282634380888,17933.541282155475,NA,0.6361563205718994,SCE2,LME-S
flexmix,5,0.2025723693085394,195.26282634380897,17933.542264497726,NA,0.46097826957702637,SCE2,LME-S
LCMM,2,0.10440309382004585,340.2547502708611,22118.416541706494,NA,16.18225860595703,SCE2,LME-S
LCMM,3,0.12122809329292393,349.02639069417853,22130.399470801643,NA,26.14145803451538,SCE2,LME-S
LCMM,4,0.12474397835779824,350.9759389168315,22142.382399895276,NA,95.63574528694153,SCE2,LME-S
LCMM,5,0.16591942776775734,240.86082682379183,22119.809683949727,NA,289.9466369152069,SCE2,LME-S
