cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.3008325118251951,188.95459144886897,22281.138173830965,NA,32.210649728775024,SCE2,CC
GBMT,3,0.2566340489098508,126.43790040742896,20758.205030236444,NA,109.9636414051056,SCE2,CC
GBMT,4,0.33583801298056126,97.17734718180216,19986.77889682876,NA,242.2688944339752,SCE2,CC
GBMT,5,0.24035044291321553,88.89999566723657,19513.146046966987,NA,170.351633310318,SCE2,CC
KML3D,2,0.15458254619771372,216.23837650121624,NA,NA,0.27047014236450195,SCE2,CC
KML3D,3,0.1412411098593005,169.36475231625656,NA,NA,0.23267793655395508,SCE2,CC
KML3D,4,0.1285366555817382,133.14554823666276,NA,NA,0.2961246967315674,SCE2,CC
KML3D,5,0.10737311947710336,111.64524978805504,NA,NA,0.3510134220123291,SCE2,CC
flexmix,2,0.28992286543455015,192.6123602197667,24216.00983305036,NA,0.1660001277923584,SCE2,CC
flexmix,3,0.2031291574315965,142.56154796668858,22362.557108793146,NA,0.25420665740966797,SCE2,CC
flexmix,4,0.15013561516195809,114.32001710399538,21516.46893031901,NA,0.5263321399688721,SCE2,CC
flexmix,5,0.19149884619659385,94.30008007892332,21205.778469893234,NA,1.2143313884735107,SCE2,CC
LCMM,2,0.04967378061687687,180.61379319423773,25972.2582289408,NA,18.786968231201172,SCE2,CC
LCMM,3,0.06147091108671784,190.56933648164883,25984.241158033063,NA,27.634832620620728,SCE2,CC
LCMM,4,0.16290270286869069,155.01444026132975,25952.48620033656,NA,95.93242454528809,SCE2,CC
LCMM,5,0.08009812019724162,202.80209111867217,26008.20701622155,NA,350.63482642173767,SCE2,CC
GBMT,2,0.9603005424115152,81.95376406924122,243369.34692507816,NA,33.476638078689575,SCE3,CC
GBMT,3,0.7354754657562935,52.878542966007494,237432.47231026844,NA,77.19018268585205,SCE3,CC
GBMT,4,0.6527207752835159,47.58646377070607,233057.56275312003,NA,69.01239156723022,SCE3,CC
GBMT,5,0.41341707551736295,33.502137413817806,227420.86391183865,NA,99.74688959121704,SCE3,CC
KML3D,2,0.08883535345930893,95.0116605914097,NA,NA,0.4366469383239746,SCE3,CC
KML3D,3,0.283984130298601,52.81799112589688,NA,NA,0.5540354251861572,SCE3,CC
KML3D,4,0.24156830996605455,47.575902880180905,NA,NA,0.7346503734588623,SCE3,CC
KML3D,5,0.24846304064237024,49.42976598549153,NA,NA,0.7095930576324463,SCE3,CC
flexmix,2,0.5918919013985423,79.1599212808969,266684.33004849084,NA,0.29410481452941895,SCE3,CC
flexmix,3,0.5108082263666461,56.898193326705766,254986.98958349135,NA,2.167314052581787,SCE3,CC
flexmix,4,0.4564198849412159,56.04791415488689,248017.82084610485,NA,1.5477705001831057,SCE3,CC
flexmix,5,0.3715410514452518,51.742462961150125,245074.5412078471,NA,2.4466593265533447,SCE3,CC
GBMT,2,0.4817276630241528,166.87471304315528,23170.877794582782,NA,36.835766553878784,SCE2,MICE-L
GBMT,3,0.25285365899197026,133.16931654080486,21847.35543171813,NA,180.99199438095093,SCE2,MICE-L
GBMT,4,0.3062375180615673,107.96697411095025,20957.699395695257,NA,143.177654504776,SCE2,MICE-L
GBMT,5,0.28596715092241076,91.02757890220111,20492.60441124896,NA,194.55593419075012,SCE2,MICE-L
KML3D,2,0.19206127157963257,223.66238506995504,NA,NA,0.19464826583862305,SCE2,MICE-L
KML3D,3,0.3159919618228691,171.2855572783453,NA,NA,0.26343536376953125,SCE2,MICE-L
KML3D,4,0.2913966875747561,129.91888071421448,NA,NA,0.3354146480560303,SCE2,MICE-L
KML3D,5,0.18481499577166793,106.7693288667974,NA,NA,0.402949571609497,SCE2,MICE-L
flexmix,2,0.4610497878896605,179.57981100445582,24652.404811151515,NA,0.16305804252624512,SCE2,MICE-L
flexmix,3,0.24730738498147775,142.06667603109648,22788.75271322249,NA,1.3240437507629397,SCE2,MICE-L
flexmix,4,0.24475290700233707,115.84989531640198,21893.070592198103,NA,0.36348509788513184,SCE2,MICE-L
flexmix,5,0.20350384297264112,97.76374498779344,21573.73231294721,NA,0.6832756996154785,SCE2,MICE-L
LCMM,2,0.3175670213818347,205.89994902075367,25778.447360416645,NA,14.625558614730837,SCE2,MICE-L
LCMM,3,0.07725315749574478,200.2018672531779,25707.114861426508,NA,35.00102472305298,SCE2,MICE-L
LCMM,4,0.0948498038267894,208.6317448683779,25719.097790517902,NA,83.394033908844,SCE2,MICE-L
LCMM,5,0.2710908954154444,169.13013747894203,25713.835819493343,NA,268.5116357803345,SCE2,MICE-L
GBMT,2,0.7826806804637556,123.6151801116767,234891.30080487728,NA,37.04557800292969,SCE3,MICE-L
GBMT,3,0.5558430949099248,94.9078039159925,227127.05365994183,NA,108.8357162475586,SCE3,MICE-L
GBMT,4,0.4166898876281547,57.2248572121042,223832.11321543503,NA,113.4720094203949,SCE3,MICE-L
GBMT,5,0.4322805987539543,44.05035677461862,223125.68241317157,NA,122.5542607307434,SCE3,MICE-L
KML3D,2,0.2586881632462427,83.65868595657773,NA,NA,0.47445011138916016,SCE3,MICE-L
KML3D,3,0.27828063282829446,89.21832746944035,NA,NA,0.5653612613677979,SCE3,MICE-L
KML3D,4,0.13239029845686515,66.29288453851395,NA,NA,0.709425687789917,SCE3,MICE-L
KML3D,5,0.21514255615377512,60.46543952742525,NA,NA,0.9111990928649902,SCE3,MICE-L
flexmix,2,0.56895075289451,127.97394923131948,244394.2103154111,NA,0.8019094467163086,SCE3,MICE-L
flexmix,3,0.4024281890822019,96.53826788726067,234758.73064321672,NA,1.5258615016937256,SCE3,MICE-L
flexmix,4,0.2934379338957216,76.89646284731138,228047.05313052243,NA,1.4894659519195557,SCE3,MICE-L
flexmix,5,0.2894436472429132,79.60833846356533,228102.2312636508,NA,3.5590577125549316,SCE3,MICE-L
GBMT,2,0.6231740848943117,329.53472913746805,15585.600437146402,NA,28.80553817749023,SCE2,LME-F
GBMT,3,0.4384566015609456,305.20913895231166,11972.899730782185,NA,112.03064250946044,SCE2,LME-F
GBMT,4,0.4088689626745525,328.57536344428235,9284.186247090016,NA,96.6838924884796,SCE2,LME-F
GBMT,5,0.3290314427412917,361.2087818494443,7957.371849333916,NA,241.1794755458832,SCE2,LME-F
KML3D,2,0.2193943506070858,596.0791160243649,NA,NA,0.17743301391601562,SCE2,LME-F
KML3D,3,0.3497536611466352,652.0939859473193,NA,NA,0.21869635581970215,SCE2,LME-F
KML3D,4,0.2748101087379847,575.2487136889365,NA,NA,0.30458903312683105,SCE2,LME-F
KML3D,5,0.33138751858968046,533.2012371900474,NA,NA,0.33656930923461914,SCE2,LME-F
flexmix,2,0.5841943699926403,380.5421707377772,18855.167745569808,NA,0.21605587005615232,SCE2,LME-F
flexmix,3,0.40435794579915374,594.3453296038347,13670.592349016471,NA,0.14743709564208984,SCE2,LME-F
flexmix,4,0.26821845162436087,491.22852171540904,10919.12596702976,NA,0.3717200756072998,SCE2,LME-F
flexmix,5,0.26821845162436087,491.2285217154091,10919.12427405111,NA,0.8337690830230713,SCE2,LME-F
LCMM,2,0.5172210028701671,497.83169641559755,13620.293197487792,NA,15.89255428314209,SCE2,LME-F
LCMM,3,0.15468186575398846,527.8241907811434,13531.661522825225,NA,38.77849864959717,SCE2,LME-F
LCMM,4,0.1835185297228469,541.2228187246947,13543.644451919406,NA,80.28990077972412,SCE2,LME-F
LCMM,5,0.18783928895222177,545.4013336080575,13555.627381014656,NA,867.888622045517,SCE2,LME-F
GBMT,2,0.34057929912678686,166.23353200648725,283990.859765048,NA,51.22578310966492,SCE3,LME-F
GBMT,3,0.3248163965925381,85.22893596916035,272853.3293257991,NA,139.24826502799988,SCE3,LME-F
GBMT,4,0.24633903198760976,69.4899685637267,265203.4509981586,NA,135.21188116073608,SCE3,LME-F
GBMT,5,0.23111048096022083,63.180659735654096,262735.6210388777,NA,168.6281657218933,SCE3,LME-F
KML3D,2,0.4083092540720408,144.05560909164362,NA,NA,0.4710769653320313,SCE3,LME-F
KML3D,3,0.03217358397068565,49.11347621276105,NA,NA,0.578655481338501,SCE3,LME-F
KML3D,4,0.07875077975408695,72.66103724910376,NA,NA,0.6930756568908691,SCE3,LME-F
KML3D,5,0.2254531326521439,72.12424695599334,NA,NA,0.7326180934906006,SCE3,LME-F
flexmix,2,0.3705989020430681,154.62990743800506,288067.4235463743,NA,0.49338340759277344,SCE3,LME-F
flexmix,3,0.23950821433256783,136.49988491710317,278233.7603254221,NA,1.7761130332946775,SCE3,LME-F
flexmix,4,0.19249604481030563,108.29029223284353,275086.14526101423,NA,1.9606337547302248,SCE3,LME-F
flexmix,5,0.2942485894166506,106.94801945258888,269677.70552208764,NA,2.3235158920288086,SCE3,LME-F
GBMT,2,0.3766715608604778,211.6592694673957,21130.661698362284,NA,48.92795610427856,SCE2,LME-S
GBMT,3,0.2618253310558377,206.4774074089092,19376.44799018299,NA,66.41817259788513,SCE2,LME-S
GBMT,4,0.3307124458768616,145.89785945502675,18300.358129860844,NA,99.30197739601137,SCE2,LME-S
GBMT,5,0.2691062837001532,122.89326832226055,17537.55105986989,NA,209.65880131721497,SCE2,LME-S
KML3D,2,0.196484879005869,294.6675762000965,NA,NA,0.15709996223449707,SCE2,LME-S
KML3D,3,0.30170039281797295,232.19177201388297,NA,NA,0.2050039768218994,SCE2,LME-S
KML3D,4,0.22826430094986,180.2646119538121,NA,NA,0.24945473670959473,SCE2,LME-S
KML3D,5,0.2727105607752946,146.4628924046091,NA,NA,0.28972554206848145,SCE2,LME-S
flexmix,2,0.43418190954773866,231.2831612919461,23468.74765062655,NA,0.16199493408203125,SCE2,LME-S
flexmix,3,0.267335623550764,205.28324035758297,20865.219131131536,NA,0.27750372886657715,SCE2,LME-S
flexmix,4,0.21678419570556476,158.9099640663914,19675.63577076184,NA,0.5349521636962891,SCE2,LME-S
flexmix,5,0.16730236624409772,139.098939835898,19271.546238625084,NA,1.204798460006714,SCE2,LME-S
LCMM,2,0.0829278024542649,252.3787307023808,23688.49556834831,NA,16.21033263206482,SCE2,LME-S
LCMM,3,0.10115851744100694,263.67791876979004,23700.478497442004,NA,27.62937355041504,SCE2,LME-S
LCMM,4,0.12117162558242796,274.1449825640115,23712.461426537055,NA,51.20355701446533,SCE2,LME-S
LCMM,5,0.26712759511801554,223.4149003023603,23702.80887617336,NA,133.33894443511963,SCE2,LME-S
GBMT,2,0.6633839026725991,142.6975050823915,242887.1376107846,NA,37.285242795944214,SCE3,LME-S
GBMT,3,0.48833857508239786,84.6270507683788,235265.8082189107,NA,97.5092875957489,SCE3,LME-S
GBMT,4,0.38808060003201833,72.46025502201707,229761.8053672584,NA,77.95829844474792,SCE3,LME-S
GBMT,5,0.35498239642570084,44.91808013751926,229704.44839919003,NA,97.92892575263976,SCE3,LME-S
KML3D,2,0.15073777487699574,58.695931651489175,NA,NA,0.6281991004943848,SCE3,LME-S
KML3D,3,0.05378145748168229,54.96014570781752,NA,NA,0.4686095714569092,SCE3,LME-S
KML3D,4,0.23158129800154395,68.11626757990543,NA,NA,0.5630662441253662,SCE3,LME-S
KML3D,5,0.3186774409291783,59.08292703344708,NA,NA,0.8980984687805176,SCE3,LME-S
flexmix,2,0.4887557159794175,130.67268316225508,251299.93620631137,NA,0.39859771728515625,SCE3,LME-S
flexmix,3,0.3372645113868833,112.8833819507422,241673.78421430197,NA,1.0654802322387695,SCE3,LME-S
flexmix,4,0.3123679329713642,87.96832252407549,236755.80584813352,NA,1.795337438583374,SCE3,LME-S
flexmix,5,0.2193209156012071,72.40766463567162,234099.9117217831,NA,4.57564640045166,SCE3,LME-S
GBMT,2,0.4210542316702663,198.15454906346636,21772.69293653828,NA,26.81632137298584,SCE2,MICE-CS
GBMT,3,0.30196786383365215,141.26980115724533,20274.22427564579,NA,78.94370484352112,SCE2,MICE-CS
