cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.7826814448996836,119.38353301431728,238014.3427406539,NA,31.80284094810486,SCE3,MICE-L
GBMT,3,0.6524253725363494,81.0849288844955,232713.71944320737,NA,69.27942562103271,SCE3,MICE-L
GBMT,4,0.4370048343988729,64.82209436547161,226901.63454735518,NA,112.9051206111908,SCE3,MICE-L
GBMT,5,0.4383276275340773,36.37348633961543,228012.6450601559,NA,110.12281584739685,SCE3,MICE-L
KML3D,2,0.20110343269248873,101.17328971666441,NA,NA,0.757453203201294,SCE3,MICE-L
KML3D,3,0.1922681387133253,64.78034182195582,NA,NA,0.6029567718505859,SCE3,MICE-L
KML3D,4,0.21135504900529634,64.56918611998583,NA,NA,0.7269287109375,SCE3,MICE-L
KML3D,5,0.2740433919493987,60.571679040251986,NA,NA,0.80188751220703125,SCE3,MICE-L
flexmix,2,0.5464706095178369,114.58063421298566,246356.15362259504,NA,0.4859933853149414,SCE3,MICE-L
flexmix,3,0.38773284351244974,89.86313004212217,236531.26975577898,NA,0.9599628448486328,SCE3,MICE-L
flexmix,4,0.36143130083389396,76.80464490523343,231794.79377837433,NA,1.180121660232544,SCE3,MICE-L
flexmix,5,0.26729536980394436,67.18075361962272,228372.56324090995,NA,3.2400567531585693,SCE3,MICE-L
