cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.7133069200582286,391.6752770824033,15416.350496146315,NA,75.93425440788269,SCE2,LME-F
GBMT,3,0.37792554530687855,435.0185878708192,11505.98977530136,NA,126.16772866249084,SCE2,LME-F
GBMT,4,0.2991416033717065,317.29863524302124,9728.272084130202,NA,148.1547122001648,SCE2,LME-F
GBMT,5,0.31921041551585294,429.91731365047536,6977.876169366232,NA,160.2642698287964,SCE2,LME-F
KML3D,2,0.40187468337824567,724.9850993565916,NA,NA,0.17137622833251953,SCE2,LME-F
KML3D,3,0.32026522529551815,643.592438753018,NA,NA,0.22925662994384766,SCE2,LME-F
KML3D,4,0.26568532779083437,581.8882009457553,NA,NA,0.27617955207824707,SCE2,LME-F
KML3D,5,0.23851475798949842,537.6180762570672,NA,NA,0.5548539161682129,SCE2,LME-F
flexmix,2,0.5028901167729277,620.8096798957124,18165.899494801615,NA,0.13667988777160645,SCE2,LME-F
flexmix,3,0.38199685773292463,542.2906903730177,13728.790497849495,NA,0.21873950958251953,SCE2,LME-F
flexmix,4,0.2857031815839832,527.8033977916408,10096.617420283374,NA,0.4475853443145752,SCE2,LME-F
flexmix,5,0.2572786392535753,420.7714060649148,8307.050509988885,NA,0.7384960651397705,SCE2,LME-F
LCMM,2,0,NA,12716.305954305953,NA,7.666147470474243,SCE2,LME-F
LCMM,3,0.3707628315912436,659.8540846943664,12613.507926099008,NA,38.701111793518066,SCE2,LME-F
LCMM,4,0.414743045245535,692.4274860123649,12625.490855199101,NA,222.64467644691467,SCE2,LME-F
LCMM,5,0.39617837540304934,591.3406160352214,12568.163727737594,NA,109.75402641296387,SCE2,LME-F
