cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.495837279817284,145.375798879356,22211.0745670145,,51.9439077377319,SCE2,CC
GBMT,3,0.1977007555131,136.666818734832,20393.8775908151,,100.961911439896,SCE2,CC
GBMT,4,0.318079633962031,104.816061170624,19686.2465285817,,191.400627851486,SCE2,CC
GBMT,5,0.256981838021169,85.8593258196118,19332.9815690296,,489.689874887467,SCE2,CC
KML3D,2,0.0948804705287123,221.511948704503,,,0.363480091094971,SCE2,CC
KML3D,3,0.113446338250055,170.205165520844,,,0.34554123878479,SCE2,CC
KML3D,4,0.107135659463917,137.028950703218,,,0.392421245574951,SCE2,CC
KML3D,5,0.0967049364002177,114.339777531514,,,0.684437990188599,SCE2,CC
flexmix,2,0.346564672633066,165.935733540173,24391.2505131029,,0.255606889724731,SCE2,CC
flexmix,3,0.18108006026867,146.08574541428,21914.440019603,,0.964693069458008,SCE2,CC
flexmix,4,0.21135915365275,108.520727490356,21340.8755775845,,1.17076373100281,SCE2,CC
flexmix,5,0.139333598130444,98.7799116251075,21002.6993295288,,2.08780884742737,SCE2,CC
LCMM,2,0.0474651311914149,199.489359114188,26136.3221856344,,22.5358653068543,SCE2,CC
LCMM,3,0.0566012741308091,203.758862336175,26148.3051147288,,73.6430220603943,SCE2,CC
LCMM,4,0.0590109604955867,206.280625118947,26160.2880438229,,101.277240753174,SCE2,CC
LCMM,5,0.0566012741308091,203.758862336175,26172.2709729171,,259.151707410812,SCE2,CC
GBMT,2,0.8927570336934,87.6936206359933,242196.113980664,,37.8118965625763,SCE3,CC
GBMT,3,0.712831232192777,68.9204161171277,233690.720572598,,77.1362104415894,SCE3,CC
GBMT,4,0.475709730854512,48.418861170131,227705.983598655,,153.998586654663,SCE3,CC
GBMT,5,0.586608096661131,37.3303631618581,230042.989119275,,178.481200218201,SCE3,CC
KML3D,2,0.340857527166793,98.91032639058,,,0.51649284362793,SCE3,CC
KML3D,3,0.338617856482637,77.6080349327793,,,0.643867492675781,SCE3,CC
KML3D,4,0.158774063869352,61.790134549389,,,0.796101093292236,SCE3,CC
KML3D,5,0.161776035731343,59.1562262814223,,,0.962484836578369,SCE3,CC
flexmix,2,0.474794357200268,76.853674942383,265700.086742075,,0.559792757034302,SCE3,CC
flexmix,3,0.490419405754467,59.3998236438328,252934.245453881,,1.7246208190918,SCE3,CC
flexmix,4,0.423121936364878,56.6424909970088,247767.295296338,,1.26358771324158,SCE3,CC
flexmix,5,0.372408084032065,50.3358234124064,245056.559478237,,2.96113085746765,SCE3,CC
GBMT,2,0.671595450005967,263.848744206079,16570.732504455,,97.5859098434448,SCE2,LME-F
GBMT,3,0.466932728353549,334.044363632263,13245.1796440665,,134.780188083649,SCE2,LME-F
GBMT,4,0.416399772762049,263.335575680544,10121.701450812,,178.66841673851,SCE2,LME-F
GBMT,5,0.334274318931399,315.139281125541,8202.21805954758,,251.966722011566,SCE2,LME-F
KML3D,2,0.370684276206323,546.634416553288,,,0.228186845779419,SCE2,LME-F
KML3D,3,0.233369207228392,516.29032892206,,,0.276584148406982,SCE2,LME-F
KML3D,4,0.255816940675589,489.518747801807,,,0.351071357727051,SCE2,LME-F
KML3D,5,0.315576380881083,442.633907981941,,,0.423165798187256,SCE2,LME-F
flexmix,2,0.421058304590077,383.723629614278,19772.9522932121,,0.772628784179688,SCE2,LME-F
flexmix,3,0.341347195039438,408.252741990538,14705.1224756978,,0.22417688369751,SCE2,LME-F
flexmix,4,0.326903920637345,439.539009138957,12007.3052980368,,0.621948719024658,SCE2,LME-F
flexmix,5,0.329562306458109,438.716194096491,12007.3005681308,,0.292873382568359,SCE2,LME-F
LCMM,2,0.146895578943854,425.957046983825,13697.7130680376,,13.9831070899963,SCE2,LME-F
LCMM,3,0.205625437448346,464.926477414379,13709.6959971362,,41.9099545478821,SCE2,LME-F
LCMM,4,0.243612745375906,482.017286489925,13721.6789262265,,58.4860444068909,SCE2,LME-F
LCMM,5,0.425023255773051,446.442630522289,13671.3791910809,,146.505585432053,SCE2,LME-F
GBMT,2,0.461051412858642,183.46098412326,287074.700849654,,50.6505832672119,SCE3,LME-F
GBMT,3,0.328163462759979,131.994131563892,272165.578519368,,96.8883988857269,SCE3,LME-F
GBMT,4,0.253308481855877,83.3352530307405,267582.208533253,,183.393099546433,SCE3,LME-F
GBMT,5,0.162109042205412,47.225313657215,262579.433767472,,174.63205742836,SCE3,LME-F
KML3D,2,0.0442829662203943,64.1887236126425,,,0.420510768890381,SCE3,LME-F
KML3D,3,0.160350970673065,76.7577268854,,,0.541703462600708,SCE3,LME-F
KML3D,4,0.0720226286688763,44.3643579831406,,,0.657734870910645,SCE3,LME-F
KML3D,5,0.153967315806764,64.9794957287778,,,0.769944667816162,SCE3,LME-F
flexmix,2,0.334775451629242,149.132330663029,291211.75621576,,0.508579730987549,SCE3,LME-F
flexmix,3,0.265083713177256,125.532760323507,280904.400944166,,1.1535017490387,SCE3,LME-F
flexmix,4,0.196067860602136,87.4802839207237,276939.075511757,,1.9457471370697,SCE3,LME-F
flexmix,5,0.176769748262592,79.2998829123479,276365.406630031,,0.984076261520386,SCE3,LME-F
GBMT,2,0.440826400317938,211.371230157612,21160.2993564912,,48.2993533611298,SCE2,LME-S
GBMT,3,0.255258404810357,163.603131490135,19359.1657128613,,316.670893669128,SCE2,LME-S
GBMT,4,0.293626231143814,125.461625846759,18385.1993939046,,213.487190723419,SCE2,LME-S
GBMT,5,0.256565590867166,126.373428959646,17866.0443964668,,304.319999933243,SCE2,LME-S
KML3D,2,0.170810233927323,276.808145475235,,,0.215583324432373,SCE2,LME-S
KML3D,3,0.319229702942805,215.255745864665,,,0.284688234329224,SCE2,LME-S
KML3D,4,0.213965838819729,175.794084662141,,,0.377751111984253,SCE2,LME-S
KML3D,5,0.221189644265399,144.646065494579,,,0.438610792160034,SCE2,LME-S
flexmix,2,0.474796864400392,229.006842888151,23434.2986741746,,0.146769762039185,SCE2,LME-S
flexmix,3,0.474796864400392,229.006842888151,23434.298328356,,0.160843133926392,SCE2,LME-S
flexmix,4,0.244561416327129,154.256035000582,19807.5730430464,,1.14096593856812,SCE2,LME-S
flexmix,5,0.183976103235652,135.932492026629,19334.720184572,,0.495555877685547,SCE2,LME-S
LCMM,2,0.0334115758693922,199.831153696884,23751.4658789728,,16.0455632209778,SCE2,LME-S
LCMM,3,0.0371756513781801,203.132892761425,23763.4488080651,,40.6452567577362,SCE2,LME-S
LCMM,4,0.0665416125953336,227.859429722813,23775.431737159,,106.886072635651,SCE2,LME-S
LCMM,5,0.063981127825449,226.047873168989,23787.4146662533,,790.217348337174,SCE2,LME-S
GBMT,2,0.773834075038894,134.961048194419,242310.06590541,,52.4342241287232,SCE3,LME-S
GBMT,3,0.434012950948991,97.8224453935954,230157.188714808,,112.475139141083,SCE3,LME-S
GBMT,4,0.326080476900149,69.2599904699204,226753.790076206,,201.344651222229,SCE3,LME-S
GBMT,5,0.309506793396993,57.4549362466023,223862.883213611,,160.52218413353,SCE3,LME-S
KML3D,2,0.0496737806168769,73.8557855516171,,,0.501612663269043,SCE3,LME-S
KML3D,3,0.22157298864024,77.0643145853341,,,0.628163814544678,SCE3,LME-S
KML3D,4,0.28209682087034,67.3520260348675,,,0.765071392059326,SCE3,LME-S
KML3D,5,0.284675395780516,58.8063119572237,,,0.81366491317749,SCE3,LME-S
flexmix,2,0.447515465448376,136.834426312966,250316.288564192,,0.482261419296265,SCE3,LME-S
flexmix,3,0.367095098422127,95.4729776494176,238462.648235696,,1.43001890182495,SCE3,LME-S
flexmix,4,0.26593051424285,78.6270613492852,234669.129735207,,1.53615283966064,SCE3,LME-S
flexmix,5,0.250008444492948,62.2814637821416,232645.246718523,,2.56176567077637,SCE3,LME-S
GBMT,2,0.427609409209958,184.164481533564,23062.901639863,,37.8726634979248,SCE2,MICE-L
GBMT,3,0.272156562321835,127.837503981562,21585.2002942515,,103.663146257401,SCE2,MICE-L
GBMT,4,0.230238441082988,103.774158352624,21018.4353310047,,182.448040246964,SCE2,MICE-L
GBMT,5,0.211856388176297,83.1554675539471,20566.4395078047,,430.549994707108,SCE2,MICE-L
KML3D,2,0.23856109189098,220.002957882665,,,0.222311973571777,SCE2,MICE-L
KML3D,3,0.269407425947174,164.380123756213,,,0.287984132766724,SCE2,MICE-L
KML3D,4,0.202655986973121,127.043982001937,,,0.367254734039307,SCE2,MICE-L
KML3D,5,0.167123343311916,104.261646217352,,,0.609796762466431,SCE2,MICE-L
flexmix,2,0.447542533081285,190.936819889742,24640.5956979291,,0.152841329574585,SCE2,MICE-L
flexmix,3,0.25322272078504,131.692498971062,22705.3564255351,,0.37515139579773,SCE2,MICE-L
flexmix,4,0.224164478253942,118.995645701383,21966.7671534846,,0.598333835601807,SCE2,MICE-L
flexmix,5,0.177740884160787,91.6459001955385,21448.140123497,,1.1566321849823,SCE2,MICE-L
LCMM,2,0.0496737806168769,172.503352239897,25736.9026575254,,11.0395638942719,SCE2,MICE-L
LCMM,3,0.0566012741308091,175.620265945779,25748.8855866189,,31.8000416755676,SCE2,MICE-L
LCMM,4,0.0800981201972416,187.529272246148,25760.8685157137,,52.6054792404175,SCE2,MICE-L
LCMM,5,0.0888353534593089,190.964366417742,25772.8514448073,,202.746656179428,SCE2,MICE-L
GBMT,2,0.864560586793822,118.558529759736,232463.109275526,,47.9156556129456,SCE3,MICE-L
GBMT,3,0.585866469272485,93.6857476958663,223090.054101434,,140.176081418991,SCE3,MICE-L
GBMT,4,0.414231391055135,62.5219912855254,220191.823252201,,172.270941972733,SCE3,MICE-L
GBMT,5,0.385087842707182,51.5244871967687,217452.498929912,,232.731807947159,SCE3,MICE-L
KML3D,2,0.21949332744804,101.128687057554,,,0.502752065658569,SCE3,MICE-L
KML3D,3,0.270804941310942,79.0468131764068,,,0.604156017303467,SCE3,MICE-L
KML3D,4,0.298640263366288,69.6804556269811,,,0.751521587371826,SCE3,MICE-L
KML3D,5,0.223682563800231,62.628497603794,,,0.863986253738403,SCE3,MICE-L
flexmix,2,0.591880827208598,135.978820759796,243593.550572853,,0.321049690246582,SCE3,MICE-L
flexmix,3,0.404122305809281,85.9468582139108,232031.454600644,,1.36022353172302,SCE3,MICE-L
flexmix,4,0.328259635375246,71.602293784061,227160.263094314,,1.55748677253723,SCE3,MICE-L
flexmix,5,0.282809969626156,58.8788481906168,224194.791268572,,3.79277014732361,SCE3,MICE-L
