cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.7133129707297466,286.41476213267003,16112.596691025714,NA,46.75111770629883,SCE2,LME-F
GBMT,3,0.4000618565449913,418.1010273483779,12705.559053529587,NA,90.63579201698303,SCE2,LME-F
GBMT,4,0.3723081642636974,347.8635003043015,10073.495339401668,NA,143.01907658576965,SCE2,LME-F
GBMT,5,0.32990288277999796,285.7637978535915,8603.384815835869,NA,198.02018976211548,SCE2,LME-F
KML3D,2,0.37686006585477555,548.565939380328,NA,NA,0.209761381149292,SCE2,LME-F
KML3D,3,0.2947996519330604,534.0095163888537,NA,NA,0.22203373908996582,SCE2,LME-F
KML3D,4,0.23055692788453647,488.13976524385123,NA,NA,0.29202938079833984,SCE2,LME-F
KML3D,5,0.28008537912915626,463.0194487791466,NA,NA,0.36504673957824707,SCE2,LME-F
flexmix,2,0.5765425237359662,386.1416643263945,19813.120888850433,NA,0.24759125709533691,SCE2,LME-F
flexmix,3,0.31103010643011814,471.50366260733153,14760.75919569784,NA,0.3228733539581299,SCE2,LME-F
flexmix,4,0.3146358460489365,421.8284369184798,11809.455012684984,NA,0.2881338596343994,SCE2,LME-F
flexmix,5,0.3300772520666109,379.79521114429247,10384.935947786902,NA,0.37908101081848145,SCE2,LME-F
LCMM,2,0.1586504669143489,461.4168399928457,13562.334136378153,NA,19.116971969604492,SCE2,LME-F
LCMM,3,0.2056254374483465,498.6478848099627,13574.317065462883,NA,39.85309886932373,SCE2,LME-F
LCMM,4,0.24361274537590585,518.0979208460096,13586.29999456122,NA,168.0667004585266,SCE2,LME-F
LCMM,5,0.42480271119059865,382.05832052265936,13520.0786015514,NA,130.53696966171265,SCE2,LME-F
