cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.35240198791444804,218.2702396256668,20489.513838625364,NA,29.67015314102173,SCE2,LME-S
GBMT,3,0.27096564200345363,194.06638114752624,18681.476667171886,NA,44.89661765098572,SCE2,LME-S
GBMT,4,0.18216741554640764,146.8172867703164,17864.37172851279,NA,184.22323298454285,SCE2,LME-S
GBMT,5,0.24502183383864112,120.25005766251283,17134.28494291531,NA,188.94587421417236,SCE2,LME-S
KML3D,2,0.2054458983992058,282.6731440553666,NA,NA,0.1634540557861328,SCE2,LME-S
KML3D,3,0.23269418815944773,231.00146387013388,NA,NA,0.19721055030822754,SCE2,LME-S
KML3D,4,0.2351709462652499,186.1938415571414,NA,NA,0.2463693618774414,SCE2,LME-S
KML3D,5,0.21660645689029884,155.65445646324815,NA,NA,0.29575157165527344,SCE2,LME-S
flexmix,2,0.3524052421592579,230.7190858238306,23026.77403538751,NA,0.16220545768737793,SCE2,LME-S
flexmix,3,0.2766959700876425,200.9305834159903,20381.734972554805,NA,0.2203361988067627,SCE2,LME-S
flexmix,4,0.17667704174693755,158.81034246322469,19254.966822850518,NA,1.0139272212982178,SCE2,LME-S
flexmix,5,0.17667704174693755,158.8103424632247,19254.975213931775,NA,0.9474928379058838,SCE2,LME-S
LCMM,2,0.03526849332043349,208.4431235503333,23159.66041534798,NA,16.28589415550232,SCE2,LME-S
LCMM,3,0.04967378061687687,224.21319572336324,23171.64334440817,NA,32.30953788757324,SCE2,LME-S
LCMM,4,0.06915236724222759,242.14368626845737,23183.62646537532,NA,80.0329098701477,SCE2,LME-S
LCMM,5,0.1418574919462851,184.21712430572646,23157.49059881444,NA,130.9439561367035,SCE2,LME-S
