cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.41455805709657584,159.62902758216157,286945.62710472837,NA,38.654526233673096,SCE3,LME-F
GBMT,3,0.24923331072907323,95.97546526159302,276374.17001697124,NA,106.79297471046448,SCE3,LME-F
GBMT,4,0.2400234212142491,79.212292033665,268512.58152496675,NA,165.15948843955994,SCE3,LME-F
GBMT,5,0.24691102697184503,51.60222323715146,267116.62461566785,NA,140.13701248168945,SCE3,LME-F
KML3D,2,0.03378520118750655,72.51896575198386,NA,NA,0.4511542320251465,SCE3,LME-F
KML3D,3,0.06762131345780326,67.08338985501398,NA,NA,0.5469517707824707,SCE3,LME-F
KML3D,4,0.13976474516949652,65.86870833411967,NA,NA,0.6551775932312012,SCE3,LME-F
KML3D,5,0.03993699159762298,38.18674966252771,NA,NA,0.72148895263671875,SCE3,LME-F
flexmix,2,0.2582595914675511,132.97752012933924,290972.4485428697,NA,0.4468834400177002,SCE3,LME-F
flexmix,3,0.18390281097119576,105.64362404044982,280829.17406738526,NA,1.6646862030029297,SCE3,LME-F
flexmix,4,0.220696410745783,90.2643621651274,275140.6732729234,NA,1.5538372993469238,SCE3,LME-F
flexmix,5,0.20173991224006008,79.55146626630518,270762.5920973617,NA,2.584425926208496,SCE3,LME-F
