cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.7218052801532449,148.00954776817613,233663.66230651675,NA,45.60826015472412,SCE3,MICE-L
GBMT,3,0.5221816379877485,95.8965067298534,227272.8586709502,NA,78.49170327186584,SCE3,MICE-L
GBMT,4,0.38324227276268513,73.3420466699011,221147.28576854512,NA,142.47950553894043,SCE3,MICE-L
GBMT,5,0.29908105116059025,54.58025550229878,218295.30023840847,NA,193.77040910720825,SCE3,MICE-L
KML3D,2,0.1586504669143489,106.75222213816063,NA,NA,0.8909995555877686,SCE3,MICE-L
KML3D,3,0.24735384325614754,70.11122869447645,NA,NA,0.5360820293426514,SCE3,MICE-L
KML3D,4,0.25212447667345306,68.27477124816606,NA,NA,0.659146785736084,SCE3,MICE-L
KML3D,5,0.19847811963001882,62.74516609702522,NA,NA,0.7644679546356201,SCE3,MICE-L
flexmix,2,0.5390700470081393,145.5895907615933,241889.20116095035,NA,0.6503634452819824,SCE3,MICE-L
flexmix,3,0.35853723288722045,112.73384368303357,231259.41168230784,NA,0.8986835479736328,SCE3,MICE-L
flexmix,4,0.2936232990423259,81.95718290730629,226188.54870331753,NA,1.269775629043579,SCE3,MICE-L
flexmix,5,0.23871078976241894,72.49482163514027,224875.41770273016,NA,1.8299148082733154,SCE3,MICE-L
