cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.7738368026242795,138.41491988654948,232614.97210845485,NA,23.037352323532104,SCE3,MICE-CS
GBMT,3,0.5797378550182423,99.13443883376621,226364.62020491142,NA,82.28921103477478,SCE3,MICE-CS
GBMT,4,0.5155133533485355,64.51121370658768,222900.52305503475,NA,81.70546865463257,SCE3,MICE-CS
GBMT,5,0.4245819710001549,46.04780213897243,219809.64179239172,NA,103.85595941543579,SCE3,MICE-CS
KML3D,2,0.11098221329328233,90.48017871421423,NA,NA,1.4973037242889404,SCE3,MICE-CS
KML3D,3,0.3118287099417765,95.47367848261784,NA,NA,0.5484042167663574,SCE3,MICE-CS
KML3D,4,0.28284299801517426,75.55899017122599,NA,NA,0.6116037368774414,SCE3,MICE-CS
KML3D,5,0.22377965990161744,57.84538788401204,NA,NA,0.6614000797271729,SCE3,MICE-CS
flexmix,2,0.6152613453810531,134.80640923358905,242948.34721906215,NA,0.24432015419006348,SCE3,MICE-CS
flexmix,3,0.48133534263594424,83.11931120809757,232163.7294003914,NA,1.6758830547332764,SCE3,MICE-CS
flexmix,4,0.3266659023314133,79.17457770349634,226872.81510186513,NA,1.742884874343872,SCE3,MICE-CS
flexmix,5,0.2653912069369415,62.265827654747085,224522.0548151373,NA,1.2829511165618896,SCE3,MICE-CS
