cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.524478534431478,214.77587725910234,21298.499502947518,NA,24.853687286376953,SCE2,MICE-CS
GBMT,3,0.2921066809379604,142.91441334521426,19842.36954195094,NA,162.4266710281372,SCE2,MICE-CS
GBMT,4,0.3011612361196879,126.15358363690135,19223.36726723283,NA,133.82048773765564,SCE2,MICE-CS
GBMT,5,0.28868826851403595,102.99898404379769,18909.53290134277,NA,268.4056832790375,SCE2,MICE-CS
KML3D,2,0.22897021318480063,271.6182101403167,NA,NA,0.16250324249267578,SCE2,MICE-CS
KML3D,3,0.30519988444994345,187.559650976668,NA,NA,0.1920158863067627,SCE2,MICE-CS
KML3D,4,0.22680309721996972,156.4571699913262,NA,NA,0.24520206451416016,SCE2,MICE-CS
KML3D,5,0.18453470511383377,127.14920128382035,NA,NA,0.29183435440063477,SCE2,MICE-CS
flexmix,2,0.4817615176951778,214.3408671781133,23622.321564223574,NA,0.3732626438140869,SCE2,MICE-CS
flexmix,3,0.2707612471430341,163.51017467854604,21628.885647306797,NA,0.2647690773010254,SCE2,MICE-CS
flexmix,4,0.24388931003810468,132.23933452020762,20740.649257516852,NA,0.40697264671325684,SCE2,MICE-CS
flexmix,5,0.24388931003810468,132.23933452020762,20740.646632634376,NA,0.4416325092315674,SCE2,MICE-CS
LCMM,2,0.11434721194592053,241.55218991021087,24655.443117269922,NA,24.431514024734497,SCE2,MICE-CS
LCMM,3,0.13931050711848456,250.9515731735336,24667.426046364162,NA,29.995688438415527,SCE2,MICE-CS
LCMM,4,0.1586504669143489,258.6708609418971,24679.408975458373,NA,79.75712180137634,SCE2,MICE-CS
LCMM,5,0.17083396487528424,262.62093200841093,24691.391904552507,NA,207.85144114494324,SCE2,MICE-CS
