cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.3175196972435071,135.58898128875714,288556.1374925189,NA,33.80505919456482,SCE3,LME-F
GBMT,3,0.21155568328197566,97.67929260184283,276896.82763699046,NA,84.8810555934906,SCE3,LME-F
GBMT,4,0.2734079610640989,74.35864230612276,268914.6082497315,NA,130.89908456802368,SCE3,LME-F
GBMT,5,0.1378359166624729,54.92852713407193,269212.0181614166,NA,167.18853068351746,SCE3,LME-F
KML3D,2,0.027556858608469077,63.52967127375026,NA,NA,0.4616875648498535,SCE3,LME-F
KML3D,3,0.3903612132434364,92.6735037773516,NA,NA,0.5604848861694336,SCE3,LME-F
KML3D,4,0.16649389899561787,73.27821345941142,NA,NA,0.7018725872039795,SCE3,LME-F
KML3D,5,0.3312219315836418,61.67694916678194,NA,NA,0.803438663482666,SCE3,LME-F
flexmix,2,0.40173191628807453,170.35046655689473,291385.4974286677,NA,0.43755221366882324,SCE3,LME-F
flexmix,3,0.2182066196598546,129.554694943197,279960.2078007482,NA,0.95845627784729,SCE3,LME-F
flexmix,4,0.3221044262510663,103.99582811157839,274182.8036809447,NA,2.281893491744995,SCE3,LME-F
flexmix,5,0.2229790388508499,78.00317935899469,272789.0316377767,NA,1.7576837539672852,SCE3,LME-F
