cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.4210542316702663,202.4155913250074,21323.42471498732,NA,26.711703777313232,SCE2,eCDF-Copula
GBMT,3,0.3106699491676688,140.3588194118519,19635.16264909805,NA,73.75346732139587,SCE2,eCDF-Copula
GBMT,4,0.3314222319076015,120.53987082312824,18832.291941850894,NA,89.10828638076782,SCE2,eCDF-Copula
GBMT,5,0.2316943652499213,106.95301831925983,18305.705793727913,NA,225.7788107395172,SCE2,eCDF-Copula
KML3D,2,0.20101837969708747,262.75408355943017,NA,NA,0.14782094955444336,SCE2,eCDF-Copula
KML3D,3,0.273420893258541,200.85466778010073,NA,NA,0.20138049125671387,SCE2,eCDF-Copula
KML3D,4,0.23983335855174925,152.93993068909847,NA,NA,0.22935914993286133,SCE2,eCDF-Copula
KML3D,5,0.17381660563786375,124.52707515947672,NA,NA,0.3011622428894043,SCE2,eCDF-Copula
flexmix,2,0.44082949119447157,205.5946466738806,23743.95358190417,NA,0.15358710289001465,SCE2,eCDF-Copula
flexmix,3,0.2533338789768882,153.51908288467365,21488.898872702222,NA,0.5227789878845215,SCE2,eCDF-Copula
flexmix,4,0.22245719437381584,140.62736314213757,20423.75755465068,NA,0.5620708465576172,SCE2,eCDF-Copula
flexmix,5,0.22245719437381584,140.62736314213757,20423.747790779682,NA,0.6188812255859375,SCE2,eCDF-Copula
LCMM,2,0.0800653405128934,236.33015249424517,24768.17471212596,NA,30.9201340675354,SCE2,eCDF-Copula
LCMM,3,0.09181687745145194,242.2599847835705,24780.157641217786,NA,29.826088666915894,SCE2,eCDF-Copula
LCMM,4,0.10763772112732901,248.1987249363853,24792.140570311847,NA,51.46657085418701,SCE2,eCDF-Copula
LCMM,5,0.2224676241866819,194.92016433653336,24789.025429241134,NA,136.0663013458252,SCE2,eCDF-Copula
