cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.9899999378140742,78.95333509808977,246908.9196066408,NA,30.89136290550232,SCE3,CC
GBMT,3,0.7493147079032789,53.5565589573194,240123.73732880663,NA,107.73681473731995,SCE3,CC
GBMT,4,0.5316008251296693,41.711065836488984,234267.19241897351,NA,79.75531029701233,SCE3,CC
GBMT,5,0.628634098338723,33.21143455737644,233959.70236113883,NA,100.9959921836853,SCE3,CC
KML3D,2,0.3408575271667932,59.28482412957005,NA,NA,0.38571715354919434,SCE3,CC
KML3D,3,0.26450894686441034,57.23415011016624,NA,NA,0.5317866802215576,SCE3,CC
KML3D,4,0.5879468015217698,65.3503601990988,NA,NA,0.7039625644683838,SCE3,CC
KML3D,5,0.17534499289805103,51.97386476148545,NA,NA,0.8175370693206787,SCE3,CC
flexmix,2,0.5244381513789206,78.47984597076106,267376.1942682841,NA,0.42021632194519043,SCE3,CC
flexmix,3,0.4619460845264541,59.24849279539793,255536.05572839093,NA,0.8135805130004883,SCE3,CC
flexmix,4,0.48078715843776076,53.052579151580915,249838.48486696306,NA,1.640697717666626,SCE3,CC
flexmix,5,0.4069600934212358,55.90225134318526,246924.8948155604,NA,1.9266197681427002,SCE3,CC
