cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.1499715201649042,120.87219248078495,286484.8805690185,NA,33.68173003196716,SCE3,LME-F
GBMT,3,0.2556492841427034,91.38164057165586,273287.1590488405,NA,101.22391939163208,SCE3,LME-F
GBMT,4,0.20451772248470207,73.16434241186582,272609.8321575415,NA,160.08890318870544,SCE3,LME-F
GBMT,5,0.1769959664370223,47.32435466281298,268140.0431456531,NA,206.57191014289856,SCE3,LME-F
KML3D,2,0.32351804400418,181.72444208697996,NA,NA,0.5098388195037842,SCE3,LME-F
KML3D,3,0.18904227816729946,117.16889921628429,NA,NA,0.6540687084197998,SCE3,LME-F
KML3D,4,0.04646256894262049,67.76099813219686,NA,NA,0.7818756103515625,SCE3,LME-F
KML3D,5,0.11762180774056194,77.4994761704858,NA,NA,0.8389678001403809,SCE3,LME-F
flexmix,2,0.17858902275382954,127.65502456418207,290440.879196081,NA,0.5428459644317627,SCE3,LME-F
flexmix,3,0.22641658396591963,113.05033077592161,281046.84762752434,NA,2.2711408138275146,SCE3,LME-F
flexmix,4,0.21047413059122133,100.44907974553605,277828.3452659975,NA,1.1393413543701172,SCE3,LME-F
flexmix,5,0.1585009204592955,84.91668205734017,274050.2380684286,NA,3.513760805130005,SCE3,LME-F
