cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.8368160278381892,138.66633162400063,242576.846354898,NA,59.85752582550049,SCE3,LME-S
GBMT,3,0.5643143448477448,107.49485319125897,233680.61705638142,NA,80.47988796234131,SCE3,LME-S
GBMT,4,0.42321168073233406,69.75409338869672,230099.21694937334,NA,82.99993515014648,SCE3,LME-S
GBMT,5,0.33826167616576414,57.847656608170745,225349.23461805866,NA,172.63117027282715,SCE3,LME-S
KML3D,2,0.0765753684724403,66.45984405642258,NA,NA,0.382612943649292,SCE3,LME-S
KML3D,3,0.20917028297230558,100.48850023342264,NA,NA,0.4670565128326416,SCE3,LME-S
KML3D,4,0.314196525728956,79.32541937969926,NA,NA,0.5562365055084229,SCE3,LME-S
KML3D,5,0.19745929929454306,60.327972971394864,NA,NA,0.63768768310546875,SCE3,LME-S
flexmix,2,0.461055881472816,139.48597893675657,252728.73177524444,NA,0.9702863693237305,SCE3,LME-S
flexmix,3,0.3669784532619658,112.66388371104351,241416.67035315398,NA,0.7145905494689941,SCE3,LME-S
flexmix,4,0.27379812862643094,95.06569880471363,237097.29870884618,NA,1.2685120105743408,SCE3,LME-S
flexmix,5,0.309043667779463,63.495884306543225,233784.5380103357,NA,1.2925944328308105,SCE3,LME-S
