cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.8005260777253583,124.34615949300161,234786.22825237198,NA,37.01158666610718,SCE3,MICE-L
GBMT,3,0.49985381814373625,98.19671339395671,225358.84812905767,NA,98.78782677650452,SCE3,MICE-L
GBMT,4,0.49551604479711503,54.78702452032902,225626.95164852063,NA,85.85272455215454,SCE3,MICE-L
GBMT,5,0.3651914050960646,42.0659520752816,222916.6343432199,NA,150.25431752204895,SCE3,MICE-L
KML3D,2,0.17924808066163633,99.2889576611292,NA,NA,0.41812634468078613,SCE3,MICE-L
KML3D,3,0.15698737905088544,71.5920111967225,NA,NA,0.5143699645996094,SCE3,MICE-L
KML3D,4,0.18469917095252775,64.99422305942637,NA,NA,0.5669946670532227,SCE3,MICE-L
KML3D,5,0.2955489798427479,64.83778599763407,NA,NA,0.7340970039367676,SCE3,MICE-L
flexmix,2,0.5244367175349987,132.7283151469469,245429.95001489818,NA,0.5057530403137207,SCE3,MICE-L
flexmix,3,0.3450238046562224,95.18958064232132,234962.07204509195,NA,1.3827178478240967,SCE3,MICE-L
flexmix,4,0.299694708479457,81.3437867127902,229161.0014008022,NA,1.5788655281066895,SCE3,MICE-L
flexmix,5,0.25036455058010737,67.42173981393564,225006.58018580984,NA,4.229720830917358,SCE3,MICE-L
