cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.773838848270144,144.18248682929524,235528.30406736323,NA,21.870478868484497,SCE3,eCDF-Copula
GBMT,3,0.6131127289764022,89.82753677944983,228830.04939369453,NA,101.54750776290894,SCE3,eCDF-Copula
GBMT,4,0.4799538780099769,58.5727209770424,226517.11272221687,NA,107.90321445465088,SCE3,eCDF-Copula
GBMT,5,0.3443251781180014,49.68817888641822,220603.84722111147,NA,165.7206220626831,SCE3,eCDF-Copula
KML3D,2,0.13559342454722914,102.15132543947566,NA,NA,0.4448883533477783,SCE3,eCDF-Copula
KML3D,3,0.34077750206782464,90.63012645097558,NA,NA,0.5064270496368408,SCE3,eCDF-Copula
KML3D,4,0.32057142860733034,75.50436072045396,NA,NA,0.8423573970794678,SCE3,eCDF-Copula
KML3D,5,0.2962414778074329,60.93874962892909,NA,NA,0.6725308895111084,SCE3,eCDF-Copula
flexmix,2,0.60741608040201,133.54808853010587,245730.54552418255,NA,0.41019749641418457,SCE3,eCDF-Copula
flexmix,3,0.48540511380005136,83.76181734920799,234336.5267235748,NA,1.028459072113037,SCE3,eCDF-Copula
flexmix,4,0.33636552884388615,75.54902318077343,229112.05401056248,NA,1.5319092273712158,SCE3,eCDF-Copula
flexmix,5,0.28531880158766254,63.25339744169382,226973.0977056526,NA,1.7579131126403809,SCE3,eCDF-Copula
