cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.4610541211185024,228.31682621137853,20519.31209216937,NA,26.211063623428345,SCE2,LME-S
GBMT,3,0.3055840619328673,170.21647856266787,18706.705676028414,NA,94.56567454338074,SCE2,LME-S
GBMT,4,0.3044263175461355,136.85808733058033,17902.620530903558,NA,141.62267208099365,SCE2,LME-S
GBMT,5,0.2569572527589214,124.14182503664529,17378.351060810848,NA,193.93598628044128,SCE2,LME-S
KML3D,2,0.23856109189097963,307.2597988341359,NA,NA,0.1433582305908203,SCE2,LME-S
KML3D,3,0.26320391670639953,225.36981550315852,NA,NA,0.19958257675170898,SCE2,LME-S
KML3D,4,0.22182226186342077,179.44116353181542,NA,NA,0.24175095558166504,SCE2,LME-S
KML3D,5,0.18673653482183317,146.20185606500988,NA,NA,0.27753376960754395,SCE2,LME-S
flexmix,2,0.4475321227671219,247.32847015916613,22749.982394492872,NA,0.10651421546936035,SCE2,LME-S
flexmix,3,0.23336549479746196,189.1259031150504,20370.514201343285,NA,0.42698144912719727,SCE2,LME-S
flexmix,4,0.23180467386372466,152.82623954438378,19468.477444798395,NA,0.683274507522583,SCE2,LME-S
flexmix,5,0.16301584874385242,131.06477817735689,18926.246757915455,NA,1.5479376316070557,SCE2,LME-S
LCMM,2,0.13559342454722914,265.62425862133813,23575.37793168709,NA,10.799331903457642,SCE2,LME-S
LCMM,3,0.17500412351826367,286.3100540494822,23587.36086061188,NA,23.31573176383972,SCE2,LME-S
LCMM,4,0.18777199738705502,294.3758506719289,23599.343789705625,NA,77.70759344100952,SCE2,LME-S
LCMM,5,0.24813929626806774,204.02024743946188,23559.3035645338,NA,132.3906524181366,SCE2,LME-S
