cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.49583727981728387,145.3757988793556,22211.074567014508,NA,51.943907737731934,SCE2,CC
GBMT,3,0.19770075551309965,136.66681873483165,20393.87759081512,NA,100.96191143989563,SCE2,CC
GBMT,4,0.3180796339620313,104.81606117062445,19686.24652858168,NA,191.4006278514862,SCE2,CC
GBMT,5,0.2569818380211692,85.85932581961181,19332.981569029558,NA,489.68987488746643,SCE2,CC
KML3D,2,0.09488047052871233,221.51194870450252,NA,NA,0.3634800910949707,SCE2,CC
KML3D,3,0.11344633825005525,170.20516552084428,NA,NA,0.34554123878479004,SCE2,CC
KML3D,4,0.1071356594639169,137.0289507032179,NA,NA,0.39242124557495117,SCE2,CC
KML3D,5,0.09670493640021768,114.33977753151409,NA,NA,0.6844379901885986,SCE2,CC
flexmix,2,0.3465646726330664,165.93573354017283,24391.25051310294,NA,0.25560688972473145,SCE2,CC
flexmix,3,0.18108006026866966,146.08574541427984,21914.44001960295,NA,0.9646930694580078,SCE2,CC
flexmix,4,0.2113591536527503,108.52072749035582,21340.875577584527,NA,1.1707637310028076,SCE2,CC
flexmix,5,0.13933359813044432,98.77991162510749,21002.69932952883,NA,2.087808847427368,SCE2,CC
LCMM,2,0.04746513119141485,199.48935911418795,26136.322185634428,NA,22.535865306854248,SCE2,CC
LCMM,3,0.05660127413080911,203.7588623361749,26148.305114728755,NA,73.64302206039429,SCE2,CC
LCMM,4,0.059010960495586726,206.28062511894746,26160.288043822897,NA,101.27724075317383,SCE2,CC
LCMM,5,0.05660127413080911,203.7588623361749,26172.27097291713,NA,259.1517074108124,SCE2,CC
