cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.46112723384756377,204.40825865420467,21548.14382937145,NA,27.01351499557495,SCE2,CC
GBMT,3,0.2581275180581652,148.64804061335428,20136.08567661661,NA,140.67663097381592,SCE2,CC
GBMT,4,0.3233007336577892,114.71958559437887,19338.995964481775,NA,183.03815722465515,SCE2,CC
GBMT,5,0.26305665937941614,104.89468881857638,18958.30812171395,NA,255.45720887184143,SCE2,CC
KML3D,2,0.18342832910139556,266.16590685066757,NA,NA,0.30567336082458496,SCE2,CC
KML3D,3,0.21685636217444013,192.98943607438844,NA,NA,0.255298376083374,SCE2,CC
KML3D,4,0.13694636309258942,151.41439291191816,NA,NA,0.29334259033203125,SCE2,CC
KML3D,5,0.13982506742265144,126.52344247416961,NA,NA,0.36809206008911133,SCE2,CC
flexmix,2,0.38916485139383,210.23965754260203,23517.636851820396,NA,0.4784367084503174,SCE2,CC
flexmix,3,0.24372973459234953,160.03936936049715,21612.423851103697,NA,0.27852320671081543,SCE2,CC
flexmix,4,0.2099817810224927,134.91122553844122,20856.63660900591,NA,0.37421417236328125,SCE2,CC
flexmix,5,0.2099817810224927,134.91122553844122,20856.631580640485,NA,0.5861268043518066,SCE2,CC
LCMM,2,0.11776250487775089,258.0963555893804,25679.519349088998,NA,19.817902088165283,SCE2,CC
LCMM,3,0.12122809329292393,258.375479637155,25691.502278182637,NA,37.12384057044983,SCE2,CC
LCMM,4,0.14689557894385413,258.71998923561324,25703.485207276794,NA,59.571532011032104,SCE2,CC
LCMM,5,0.16116044107068087,173.8362555357792,25695.246395463877,NA,221.47087979316711,SCE2,CC
