cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
mixAK,2,0.3292334114967462,254.0982973755339,NA,25736.664406074546,24.79529619216919,SCE2,CC
mixAK,3,0.25343840492611724,168.2695975657206,NA,25734.082450749243,32.0842068195343,SCE2,CC
mixAK,4,0.139759481495917,147.58070820616095,NA,26991.946531808608,39.61982560157776,SCE2,CC
mixAK,5,0.13117245617201764,119.38786211153808,NA,26945.61520568868,47.191039085388184,SCE2,CC
mixAK,2,0.911804406020296,97.05778373877554,NA,254464.13660058432,178.006822347641,SCE3,CC
mixAK,3,0.6877232799536482,65.22646850482941,NA,298874.58551402966,248.23872995376587,SCE3,CC
mixAK,4,0.2845308713131451,64.38056065745694,NA,299538.43239194143,319.4025876522064,SCE3,CC
mixAK,5,0.1831862855695281,44.135076022905075,NA,297706.7826086318,390.9619700908661,SCE3,CC
mixAK,2,0.32916770510675164,254.8049810992551,NA,27081.36232400577,22.11777973175049,SCE2,MICE-L
mixAK,3,0.26450404431374785,175.91503563041496,NA,27115.838053240102,29.1680428981781,SCE2,MICE-L
mixAK,4,0.1936531485587667,144.77100591068154,NA,27943.11874595602,36.57596921920776,SCE2,MICE-L
mixAK,5,0.20680922086393444,104.99060942989138,NA,27620.903842235683,44.28760504722595,SCE2,MICE-L
mixAK,2,0.6633889771720628,151.4875948751851,NA,NA,177.47281646728516,SCE3,MICE-L
mixAK,3,0.6512039496127642,80.49858662742547,NA,NA,248.11324977874756,SCE3,MICE-L
mixAK,4,0.6716026276066817,78.41140225317743,NA,NA,318.984783411026,SCE3,MICE-L
mixAK,5,0.35470411413701824,56.533023810404785,NA,NA,389.8018193244934,SCE3,MICE-L
mixAK,2,0.4887807613345513,472.6817361240168,NA,18973.303571508262,21.45365524291992,SCE2,LME-F
mixAK,3,0.29487329640943466,413.67048489338254,NA,18884.8191085539,28.521408319473267,SCE2,LME-F
mixAK,4,0.2845920952850838,471.0369810072264,NA,18861.51639225509,36.227465867996216,SCE2,LME-F
mixAK,5,0.1928206150001066,542.3804099558679,NA,18879.09643305306,43.191524505615234,SCE2,LME-F
mixAK,2,0.3646332841466468,314.2642526087491,NA,24887.944629061873,21.608030557632446,SCE2,LME-S
mixAK,3,0.2745682118663242,205.764783616368,NA,24861.046869693037,28.78327989578247,SCE2,LME-S
mixAK,4,0.19536618040475265,185.62738778373503,NA,24857.886864766908,36.500505447387695,SCE2,LME-S
mixAK,5,0.17198488483581134,166.83906045348274,NA,25049.069813289057,43.61371350288391,SCE2,LME-S
mixAK,2,0.6715887666375889,172.03968100818355,NA,NA,177.31587529182434,SCE3,LME-S
mixAK,3,0.6393914290818445,97.37024747840265,NA,NA,248.8763780593872,SCE3,LME-S
mixAK,4,0.6277138325141388,70.19427934572718,NA,NA,320.26963329315186,SCE3,LME-S
mixAK,5,0.5155379618583861,61.14750439363958,NA,NA,392.07145404815674,SCE3,LME-S
mixAK,2,0.3526430389084366,298.3518592916411,NA,25508.063556433823,21.57992887496948,SCE2,MICE-CS
mixAK,3,0.254514758574491,189.5830881147048,NA,25484.21914392308,28.835685968399048,SCE2,MICE-CS
mixAK,4,0.24045368154208072,156.40268508830547,NA,27440.239830993018,35.91069269180298,SCE2,MICE-CS
mixAK,5,0.16678045259968996,136.62972982222894,NA,26237.62603667348,43.49442934989929,SCE2,MICE-CS
mixAK,2,0.3526186491971374,298.99274480071847,NA,25511.802864314526,21.66380023956299,SCE2,eCDF-Copula
mixAK,3,0.25931938386959225,190.24366436461096,NA,25481.339405692528,28.68032932281494,SCE2,eCDF-Copula
mixAK,4,0.21174347285130177,155.5969795053108,NA,26556.84040300736,35.973687171936035,SCE2,eCDF-Copula
mixAK,5,0.22751122055282735,103.33587809041164,NA,26685.36809624735,43.42025065422058,SCE2,eCDF-Copula
mixAK,2,0.773838848270144,141.89101633581396,NA,NA,176.50332927703855,SCE3,eCDF-Copula
mixAK,3,0.7476696801257678,77.29391664323914,NA,NA,247.8724822998047,SCE3,eCDF-Copula
mixAK,4,0.7800298263151483,53.73691277370601,NA,NA,321.23243498802185,SCE3,eCDF-Copula
mixAK,5,0,NA,NA,NA,444.34547233581543,SCE3,eCDF-Copula
