cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
mixAK,2,0.2386882341464787,162.10280367922527,NA,26660.494124232075,28.48172283172607,SCE2,CC
mixAK,3,0.2095258034335754,142.25854444818958,NA,26636.34159567722,36.762383460998535,SCE2,CC
mixAK,4,0.1975662509036563,113.91396830853463,NA,27882.256785752892,46.28775978088379,SCE2,CC
mixAK,5,0.15413857288899516,101.65520002312716,NA,27217.228948759217,53.794189453125,SCE2,CC
mixAK,2,0.8739103209268696,85.77853509831682,NA,254644.5952539564,179.56372380256653,SCE3,CC
mixAK,3,0.8260526501129853,53.09143093143645,NA,254745.14657676496,251.0618033409119,SCE3,CC
mixAK,4,0.25311774998062103,32.3781334286184,NA,298022.16473632987,322.76154255867004,SCE3,CC
mixAK,5,0.2800755746247288,29.899386025978195,NA,296389.4432033301,395.72556591033936,SCE3,CC
mixAK,2,0.1965454051379957,197.63682867069176,NA,27730.24983181388,21.772741556167603,SCE2,MICE-L
mixAK,3,0.19637596102633437,134.9076231112984,NA,27710.90972604054,28.96686315536499,SCE2,MICE-L
mixAK,4,0.18133292695967945,113.9504555618632,NA,28848.28301021843,36.43188405036926,SCE2,MICE-L
mixAK,5,0.18222991217807535,78.7753202504354,NA,28658.764107057712,43.73133802413941,SCE2,MICE-L
mixAK,2,0.7650394388270266,123.92572004311006,NA,233732.5428288879,200.99568390846252,SCE3,MICE-L
mixAK,3,0.7037945282767935,88.99394160612344,NA,233826.25714138956,281.5731236934662,SCE3,MICE-L
mixAK,4,0.2564955422370204,51.64896832759693,NA,NA,363.7695946693421,SCE3,MICE-L
mixAK,5,0.30288376945498613,60.42800495951766,NA,NA,442.8071026802063,SCE3,MICE-L
mixAK,2,0.35241109971749773,393.48864762761673,NA,19584.159485800967,24.507488012313843,SCE2,LME-F
mixAK,3,0.23417748121782425,444.34908985091664,NA,19527.12782832418,32.821539640426636,SCE2,LME-F
mixAK,4,0.21319527352627757,348.62935233746606,NA,19522.70458752351,40.30604934692383,SCE2,LME-F
mixAK,5,0.30722906682056556,302.8621001112123,NA,19479.46406875778,49.09671139717102,SCE2,LME-F
mixAK,2,0.2236969375254744,130.37361332568338,NA,NA,199.38424491882324,SCE3,LME-F
mixAK,3,0.22351771690184913,93.87107796813046,NA,NA,279.71520924568176,SCE3,LME-F
mixAK,4,0.2058308046507401,49.67559347320845,NA,NA,358.9592730998993,SCE3,LME-F
mixAK,5,0.14807075036708972,54.421077076766494,NA,NA,436.6608257293701,SCE3,LME-F
mixAK,2,0.3466867803511807,233.8945783484145,NA,25689.12728287942,24.248210430145264,SCE2,LME-S
mixAK,3,0.19524122970714036,204.7638669326246,NA,25643.929000895856,31.702741861343384,SCE2,LME-S
mixAK,4,0.2048139897954405,161.3657043468194,NA,27104.888294815417,40.36873388290405,SCE2,LME-S
mixAK,5,0.194466804486406,117.62788108642982,NA,27098.62675582288,49.21638321876526,SCE2,LME-S
mixAK,2,0.24858757062146897,210.2558739639461,NA,26639.810909907756,24.65820550918579,SCE2,MICE-CS
mixAK,3,0.17761508803318896,176.42206933617018,NA,26628.29969020762,31.91690468788147,SCE2,MICE-CS
mixAK,4,0.17597259282462613,136.89380989156922,NA,26666.565589193335,41.08803939819336,SCE2,MICE-CS
mixAK,5,0.14000655848829047,105.35330936082876,NA,26658.028786362716,49.2798388004303,SCE2,MICE-CS
mixAK,2,0.8185744029296823,115.93636323002757,NA,342530.8960491671,194.99407601356504,SCE3,MICE-CS
mixAK,3,0.8140610964159264,64.03013318724602,NA,240234.14518151,280.71549916267395,SCE3,MICE-CS
mixAK,4,0.8232291631267759,42.956944031456125,NA,NA,358.0730583667755,SCE3,MICE-CS
mixAK,5,0.46219172749624154,32.884227022260724,NA,NA,440.4725785255432,SCE3,MICE-CS
mixAK,2,0.24858757062146897,216.71308135066323,NA,26595.321601119787,25.00062561035156,SCE2,eCDF-Copula
mixAK,3,0.16650632333397997,163.47569596035487,NA,26623.041527699155,32.53979539871216,SCE2,eCDF-Copula
mixAK,4,0.21226713359099225,111.4656906059788,NA,28034.793916474177,39.32038688659668,SCE2,eCDF-Copula
mixAK,5,0.17780515597976676,112.61745833583544,NA,26949.59365094844,48.56301784515381,SCE2,eCDF-Copula
mixAK,2,0.8095264895362683,117.93703550107416,NA,239724.9102356225,197.19512724876404,SCE3,eCDF-Copula
mixAK,3,0.7922442465328248,75.70860394759762,NA,239868.066540968,279.4087703227997,SCE3,eCDF-Copula
mixAK,4,0.6888214948136601,49.23045358266474,NA,541572.9974247282,359.2647280693054,SCE3,eCDF-Copula
mixAK,5,0.5660518737310909,58.79815964220442,NA,NA,436.9410481452942,SCE3,eCDF-Copula
