cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.6231589362508279,139.55371285697,243719.86104049647,NA,75.88702583312988,SCE3,LME-S
GBMT,3,0.4097076618301929,116.08926007061834,232242.33663776887,NA,106.65705442428589,SCE3,LME-S
GBMT,4,0.3843732084656911,73.32231919554775,229347.6694912468,NA,100.09791612625122,SCE3,LME-S
GBMT,5,0.3698705661236176,50.088464355473704,228256.0746206383,NA,222.5347068309784,SCE3,LME-S
KML3D,2,0.21019775460993906,123.9613090177114,NA,NA,0.7396881580352783,SCE3,LME-S
KML3D,3,0.2389515141629039,94.1510147404302,NA,NA,0.5850064754486084,SCE3,LME-S
KML3D,4,0.3826451837339608,88.41908825236504,NA,NA,0.7056279182434082,SCE3,LME-S
KML3D,5,0.27378200348780335,71.7353106379011,NA,NA,0.8385183811187744,SCE3,LME-S
flexmix,2,0.44084213533356836,135.98348876536892,250578.6675750785,NA,0.8123462200164795,SCE3,LME-S
flexmix,3,0.3299743688245246,119.61481084027906,241374.72533760912,NA,0.6944684982299805,SCE3,LME-S
flexmix,4,0.24142630986238264,85.03843766054167,233839.1970365117,NA,3.2241334915161133,SCE3,LME-S
flexmix,5,0.2531015861830396,74.82071235970373,230452.6071667358,NA,2.7705492973327637,SCE3,LME-S
