cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.4542786479802144,213.36172701424294,22176.789114797917,NA,38.59622001647949,SCE2,MICE-L
GBMT,3,0.28405723012391165,138.32636871256346,20855.316632287944,NA,153.6208040714264,SCE2,MICE-L
GBMT,4,0.30808514620424404,98.50143041874611,20364.267831069083,NA,137.91063785552979,SCE2,MICE-L
GBMT,5,0.24343283289147094,95.68880134124068,19906.95106096511,NA,267.442449092865,SCE2,MICE-L
KML3D,2,0.2793686131506025,250.53093487608666,NA,NA,0.17598271369934082,SCE2,MICE-L
KML3D,3,0.27907728907441104,179.17365814267362,NA,NA,0.2334294319152832,SCE2,MICE-L
KML3D,4,0.23840797653749515,137.72175431591518,NA,NA,0.2752189636230469,SCE2,MICE-L
KML3D,5,0.1953136161590145,112.93137962613994,NA,NA,0.31464171409606934,SCE2,MICE-L
flexmix,2,0.43421830153638363,225.80788468076628,23763.952561870923,NA,0.14040279388427734,SCE2,MICE-L
flexmix,3,0.2859400228273243,138.86155072575116,22058.334434564254,NA,1.5429339408874512,SCE2,MICE-L
flexmix,4,0.2242691312075758,128.18289282642706,21380.623563334073,NA,0.8082044124603271,SCE2,MICE-L
flexmix,5,0.19928010228324478,104.12358504782925,21109.773321734698,NA,0.8408892154693604,SCE2,MICE-L
LCMM,2,0.15073777487699574,223.67108789121,25411.93125296633,NA,18.210245370864868,SCE2,MICE-L
LCMM,3,0.19218784717645507,233.21544013388944,25423.914198691473,NA,33.472275733947754,SCE2,MICE-L
LCMM,4,0.214758872157357,241.1535366563606,25435.897111154958,NA,58.456666707992554,SCE2,MICE-L
LCMM,5,0.28328093871031906,170.04172292472583,25395.097605191957,NA,182.77761554718018,SCE2,MICE-L
