cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
GBMT,2,0.4887341364747454,241.41696051052614,20265.818963132355,NA,30.375802516937256,SCE2,eCDF-Copula
GBMT,3,0.3206381848741524,174.08046686343803,18789.605055982694,NA,102.52299332618713,SCE2,eCDF-Copula
GBMT,4,0.29018869141988074,137.04133874731036,18086.086650634956,NA,179.64150047302246,SCE2,eCDF-Copula
GBMT,5,0.26670324265511736,116.08856795671801,17500.740477850206,NA,315.142617225647,SCE2,eCDF-Copula
KML3D,2,0.2586351075659273,304.84214710329246,NA,NA,0.15117096900939941,SCE2,eCDF-Copula
KML3D,3,0.3095011646798131,223.23651262478322,NA,NA,0.22952771186828613,SCE2,eCDF-Copula
KML3D,4,0.22656193270509967,173.1828556840475,NA,NA,0.24475455284118652,SCE2,eCDF-Copula
KML3D,5,0.2274571108595019,140.12841929363174,NA,NA,0.29671359062194824,SCE2,eCDF-Copula
flexmix,2,0.47480953199289677,252.90327932421627,22548.375770627805,NA,0.12111568450927734,SCE2,eCDF-Copula
flexmix,3,0.3024040103487273,203.68994654799766,20506.665358807222,NA,0.20931434631347656,SCE2,eCDF-Copula
flexmix,4,0.2336459100460989,154.5708050677189,19532.620736716228,NA,1.3121185302734375,SCE2,eCDF-Copula
flexmix,5,0.20862135857840958,128.20948113200544,18940.9370200288,NA,1.033501148223877,SCE2,eCDF-Copula
LCMM,2,0.13559342454722914,275.95542896473336,24183.56337542909,NA,31.379387140274048,SCE2,eCDF-Copula
LCMM,3,0.16266937430844328,284.1080959353606,24195.546304485728,NA,29.40158200263977,SCE2,eCDF-Copula
LCMM,4,0.1835185297228469,288.232087454549,24207.52923357991,NA,52.00536322593689,SCE2,eCDF-Copula
LCMM,5,0.17085811076141877,285.7214297256487,24219.51216267418,NA,361.22257924079895,SCE2,eCDF-Copula
